x1,y1,z1,x2,y2,z2,vx,vy,vz,ux,uy,uz,dux,duy,duz,speed
5.648,-1.403,58.787,4.603,-1.637,58.677,-1.045,-0.23399999999999999,-0.10999999999999943,-0.9707264630962572,-0.21736841374595617,-0.10218173295750024,-0.030779308066940292,0.03724147101452846,0.02595259861627819,1.0765133533774671
1.591,-1.389,61.447,0.573,-1.692,61.375,-1.018,-0.30299999999999994,-0.07200000000000273,-0.9562513831468166,-0.28462099125096796,-0.06763271079231178,-0.016304228117499653,-0.03001110649048333,0.06050162078146665,1.0645736235695493
-2.035,-1.421,61.812,-3.115,-1.719,61.736,-1.08,-0.29800000000000004,-0.07600000000000051,-0.9617665232680271,-0.265376318457289,-0.06767986645219495,-0.021819368238710224,-0.010766433696804356,0.06045446512158348,1.1229336578801083
3.787,-1.388,63.078,2.777,-1.614,62.994,-1.0099999999999998,-0.2260000000000002,-0.08400000000000318,-0.9726694271722944,-0.21764682231776117,-0.08089527909156025,-0.032722272142977515,0.03696306244272346,0.047239052482218186,1.0383795067315227
0.721,-1.406,65.74,-0.337,-1.629,65.685,-1.058,-0.2230000000000001,-0.05499999999999261,-0.9772372209810095,-0.20597722143550584,-0.05080155685628383,-0.0372900659516926,0.048632663324978787,0.0773327747174946,1.0826439858051211
-2.301,-1.393,67.895,-3.432,-1.508,67.924,-1.1309999999999998,-0.11499999999999999,0.029000000000010573,-0.9945467975729704,-0.10112544802908188,0.025501199937777774,-0.05459964254365346,0.15348443673140275,0.1536355315115562,1.1372013893765696
5.234,-1.278,61.03,4.255,-1.476,60.944,-0.9790000000000001,-0.19799999999999995,-0.08599999999999852,-0.9765417207447911,-0.19750281992591273,-0.08578405309913235,-0.03659456571547415,0.0571070648345719,0.04235027847464608,1.0025173315210067
8.375,-1.124,58.318,7.33,-1.337,58.284,-1.045,-0.21299999999999986,-0.03399999999999892,-0.9793552068279032,-0.19961976942999354,-0.03186418854750972,-0.03940805179858631,0.054990115330491085,0.09627014302626871,1.0670285844343625
-4.046,-1.277,66.436,-5.159,-1.418,66.381,-1.1129999999999995,-0.14100000000000001,-0.05500000000000682,-0.9908808050666862,-0.125529374226777,-0.04896535874094746,-0.05093365003736927,0.12908051053370762,0.07916897283283097,1.1232430725359492
-2.692,-1.195,64.371,-3.8,-1.426,64.352,-1.1079999999999997,-0.23099999999999987,-0.018999999999991246,-0.9788130997911486,-0.20406663001060946,-0.016784701169696083,-0.038865944761831694,0.05054325474987517,0.11134963040408236,1.1319832154232672
3.1,-1.164,62.796,2.141,-1.451,62.633,-0.9590000000000001,-0.28700000000000014,-0.1629999999999967,-0.9455648860635874,-0.28297927247158466,-0.1607164509159141,-0.0056177310342704345,-0.028369387711100036,-0.032582119342135674,1.014208558433619
6.387,-1.175,61.375,5.38,-1.301,61.315,-1.0069999999999997,-0.1259999999999999,-0.060000000000002274,-0.9905330652574535,-0.12393958909874785,-0.05901885195178698,-0.05058591022813663,0.13067029566173677,0.06911547962199145,1.0166243160578048
2.009,-1.165,64.541,0.928,-1.381,64.527,-1.081,-0.21599999999999997,-0.013999999999995794,-0.9805364788459028,-0.19592588291462995,-0.012698899818537017,-0.040589323816585865,0.05868400184585468,0.11543543175524142,1.1024577089394403
0.483,-1.07,60.042,-0.613,-1.416,59.903,-1.096,-0.34599999999999986,-0.1390000000000029,-0.9467104263650276,-0.2988702623378644,-0.12006637706637005,-0.006763271335710641,-0.04426037757737977,0.008067954507408381,1.1576929644771972
-0.9,-1.206,66.2,-2.03,-1.337,66.213,-1.13,-0.131,0.012999999999991019,-0.9932823359330176,-0.11515043009488968,0.011427141917805583,-0.05333518090370071,0.13945945466559495,0.13956147349158401,1.137642298791672
8.714,-1.09,60.215,7.68,-1.262,60.212,-1.0340000000000007,-0.17199999999999993,-0.0030000000000001137,-0.9864414033047987,-0.16408889880892186,-0.0028620156768999093,-0.046494248275481764,0.09052098595156277,0.1252723158968785,1.0482122876593278
1.65,-0.955,61.266,0.512,-1.225,61.186,-1.138,-0.27000000000000013,-0.0799999999999983,-0.9707212496179849,-0.2303117200323867,-0.0682405096392242,-0.030774094588667977,0.024298164728097926,0.059893821934554226,1.1723241872451493
0.158,-0.943,60.997,-0.825,-1.246,61.034,-0.983,-0.30300000000000005,0.036999999999999034,-0.9550141378573535,-0.29437363557556273,0.035946615565331796,-0.015066982828036535,-0.0397637508150781,0.16408094713911023,1.0293041338690911
-3.945,-0.99,64.913,-5.027,-1.197,64.901,-1.0820000000000003,-0.20700000000000007,-0.012000000000000455,-0.9821290188797299,-0.18789344446220343,-0.010892373592012202,-0.042181863850413004,0.0667164402982812,0.11724195798176623,1.1016882499146483
5.473,-0.874,59.299,4.44,-1.139,59.159,-1.0329999999999995,-0.265,-0.14000000000000057,-0.9603947630781138,-0.24637426158344655,-0.13015998725163266,-0.02044760804879686,0.008235623177038076,-0.0020256556778542323,1.075599367794533
9.297,-0.904,61.223,8.248,-1.184,61.135,-1.0490000000000013,-0.2799999999999999,-0.08800000000000097,-0.9630157309004507,-0.25704900348153076,-0.08078682966562487,-0.023068575871133756,-0.0024391187210461296,0.047347501908153566,1.0892864636999777
-2.419,-0.717,64.873,-3.488,-0.944,64.843,-1.069,-0.22699999999999998,-0.030000000000001137,-0.9778207066987874,-0.20763826044960218,-0.02744117979510265,-0.037873551669470484,0.04697162431088245,0.10069315177867579,1.0932474559769165
-2.708,-0.556,63.821,-3.768,-0.751,63.838,-1.0599999999999996,-0.19499999999999995,0.017000000000003013,-0.9833743428842707,-0.18090377062493662,0.01577109795192035,-0.04342718785495381,0.073706114135548,0.1439054295256988,1.077921147394372
-2.745,-0.81,63.184,-3.828,-1.042,63.36,-1.0829999999999997,-0.23199999999999998,0.17600000000000193,-0.9656990971420883,-0.20687182875065976,0.15693724939705397,-0.02575194211277143,0.047738056009824864,0.2850715809708324,1.1214673423689163
-1.717,-0.834,62.228,-2.69,-1.171,62.112,-0.9729999999999999,-0.3370000000000001,-0.11599999999999966,-0.9389888665233682,-0.3252201932357402,-0.11194522971912683,0.0009582885059487012,-0.07061030847525557,0.016189101854651597,1.0362210188951002
3.17,-0.858,61.874,2.15,-1.123,61.722,-1.02,-0.265,-0.15200000000000102,-0.9579559602871448,-0.24888071517264057,-0.14275422153298725,-0.018008805257827887,0.005729169587844057,-0.01461988995920882,1.0647671106866516
3.69,-0.847,64.484,2.578,-1.08,64.404,-1.112,-0.2330000000000001,-0.0799999999999983,-0.9763281093617747,-0.20457234665583954,-0.07023943232818372,-0.036380954332457804,0.05003753810464509,0.05789489924559471,1.1389613689673588
0.346,-0.899,68.598,-0.774,-1.06,68.642,-1.12,-0.16100000000000003,0.04399999999999693,-0.9890778664945091,-0.1421799433085857,0.03885663046942443,-0.04913071146519221,0.11242994145189894,0.16699096204320285,1.1323678730871871
-2.26,-0.842,68.772,-3.382,-0.987,68.834,-1.1220000000000003,-0.14500000000000002,0.06199999999999761,-0.9902665769236139,-0.12797562714253474,0.05472061298508171,-0.050319421894296945,0.12663425761794989,0.18285494455886014,1.1330282432490377
3.979,-0.776,63.08,2.92,-1.017,62.972,-1.0590000000000002,-0.24099999999999988,-0.10799999999999699,-0.9702840184471794,-0.22081062176182256,-0.09895247780197586,-0.03033686341786246,0.033799262998662066,0.029181853771802574,1.091433002982776
8.572,-0.668,59.219,7.581,-0.888,59.085,-0.9909999999999988,-0.21999999999999997,-0.13400000000000034,-0.9678375882546388,-0.21485799133806335,-0.13086804926954804,-0.02789043322532192,0.039751893422421275,-0.002733717695769605,1.0239321266568393
-1.64,-0.733,61.423,-2.734,-1.043,61.368,-1.094,-0.30999999999999994,-0.054999999999999716,-0.9609955040385993,-0.2723113402668791,-0.048313302305413794,-0.02104834900928243,-0.01770145550639446,0.07982102926836464,1.138402828527758
4.58,-0.714,60.172,3.518,-1.005,60.125,-1.0620000000000003,-0.2909999999999999,-0.046999999999997044,-0.9635714486368417,-0.2640294647394734,-0.04264393416754115,-0.023624293607524827,-0.00941957997898879,0.08549039740623729,1.1021497175973871
-1.432,-0.668,65.446,-2.47,-0.785,65.565,-1.0380000000000003,-0.11699999999999999,0.11899999999999977,-0.9873211656124469,-0.11128764583492895,0.11318999875518393,-0.047374010583129955,0.14332223892555568,0.24132433032896236,1.0513296343202738
0.094,-0.636,64.579,-0.963,-0.886,64.52,-1.057,-0.25,-0.0589999999999975,-0.971718343433618,-0.22982931490861352,-0.05423971831843049,-0.03177118840430104,0.024780569851871104,0.07389461325534794,1.0877637611172748
-4.011,-0.665,66.269,-5.099,-0.778,66.259,-1.088,-0.11299999999999999,-0.010000000000005116,-0.9946082036143454,-0.1033003005592105,-0.00914161951851888,-0.054661048585028515,0.15130958420127413,0.11899271205525955,1.0938980756907841
-0.336,-0.691,66.282,-1.416,-0.841,66.469,-1.0799999999999998,-0.15000000000000002,0.1869999999999976,-0.9762393031458477,-0.13558879210358998,0.16903402748914,-0.03629214811653081,0.11902109265689464,0.29716835906291844,1.1062861293535224
5.838,-0.601,63.441,4.721,-0.864,63.304,-1.117,-0.263,-0.13700000000000045,-0.9665194057389573,-0.22756902749269992,-0.11854356184980984,-0.02657225070964042,0.027040857267784713,0.009590769723968592,1.1556932984144193
5.938,-0.525,59.001,4.94,-0.83,58.781,-0.9979999999999993,-0.30499999999999994,-0.21999999999999886,-0.9357684376107542,-0.2859813361435673,-0.2062816195133918,0.004178717418562683,-0.03137145138308267,-0.07814728793961337,1.0665031645522662
3.752,-0.576,63.816,2.699,-0.783,63.689,-1.053,-0.20700000000000007,-0.12700000000000244,-0.9744208161319873,-0.19155281000885227,-0.11752273850784879,-0.03447366110267036,0.06305707475163236,0.01061159306592964,1.0806419388493123
9.445,-0.535,59.068,8.433,-0.714,59.203,-1.0120000000000005,-0.17899999999999994,0.13500000000000512,-0.9763274312558199,-0.17269032627943837,0.13024130752919033,-0.03638027622650297,0.08191955848104626,0.2583756391029688,1.0365375053513513
6.913,-0.47,62.361,5.873,-0.705,62.29,-1.04,-0.235,-0.07099999999999795,-0.9732530389506346,-0.219917753993653,-0.0664432363129741,-0.033305883921317725,0.03469213076683164,0.06169109526080434,1.0685813024753894
7.85,-0.484,60.264,6.799,-0.723,60.181,-1.0509999999999993,-0.239,-0.08300000000000551,-0.9722271191508283,-0.22108685202383266,-0.07677911597480891,-0.03227996412151135,0.03352303273665197,0.05135521559896952,1.0810231264871253
1.194,-0.479,64.509,0.172,-0.733,64.432,-1.022,-0.254,-0.07699999999999818,-0.9678928682790244,-0.2405526306681724,-0.07292343528129464,-0.027945713249707516,0.014057254092312232,0.055210896292483796,1.055901984087538
2.231,-0.537,66.443,1.168,-0.682,66.553,-1.063,-0.14500000000000002,0.10999999999999943,-0.9856571050531655,-0.13444993436755318,0.10199650193400532,-0.04570995002384859,0.12015995039293145,0.23013083350778374,1.0784683583675507
7.638,-0.439,61.662,6.602,-0.672,61.541,-1.0359999999999996,-0.23300000000000004,-0.12100000000000222,-0.9693569638306143,-0.2180117495873873,-0.11321640214624182,-0.0294098088012974,0.03659813517309732,0.014917929427536614,1.0687497368420726
0.841,-0.364,62.044,-0.238,-0.546,61.989,-1.079,-0.18200000000000005,-0.054999999999999716,-0.9848277110777646,-0.16611551753118925,-0.0501997443088756,-0.04488055604844765,0.08849436722929538,0.07793458726490282,1.0956231103805723
3.145,-0.16,59.795,2.035,-0.444,59.768,-1.1099999999999999,-0.28400000000000003,-0.027000000000001023,-0.9685240736794842,-0.2478025557882645,-0.023558693684096455,-0.028576918650167316,0.006807328972220139,0.10457563788968198,1.1460737323575652
5.614,-0.337,64.888,4.538,-0.583,64.941,-1.0759999999999996,-0.24599999999999994,0.05299999999999727,-0.9737253528898611,-0.22261750632983815,0.04796230827431226,-0.033778197860544146,0.03199237843064648,0.1760966398480907,1.1050343886051686
7.467,-0.311,62.964,6.436,-0.483,62.838,-1.0309999999999997,-0.172,-0.12599999999999767,-0.9792786644800967,-0.16337141638271258,-0.11967906083849654,-0.03933150945077979,0.09123846837777205,0.008455270735281892,1.0528157483624563
8.761,-0.333,61.428,7.714,-0.549,61.275,-1.0469999999999988,-0.21600000000000003,-0.1529999999999987,-0.9694968106555656,-0.20001080334441493,-0.141674319035626,-0.029549655626248672,0.0545990814160697,-0.013539987461847564,1.0799416650912201
7.463,-0.262,59.431,6.397,-0.553,59.282,-1.0659999999999998,-0.29100000000000004,-0.1490000000000009,-0.9560488131263123,-0.2609851825701285,-0.13363158832628652,-0.016101658096995375,-0.006375297809643854,-0.0054972567525080895,1.1150058295811731
-3.023,-0.322,68.329,-4.11,-0.392,68.42,-1.0870000000000002,-0.07,0.09100000000000819,-0.9944684843857505,-0.06404120874609248,0.08325357136992771,-0.05452132935643361,0.19056867601439215,0.21138790294370613,1.0930462021342016
-3.937,-0.158,65.831,-4.986,-0.291,65.864,-1.049,-0.13299999999999998,0.03300000000000125,-0.9915753271570298,-0.12571927408187317,0.03119350409550355,-0.05162817212771287,0.12889061067861146,0.159327835669282,1.057912567275765
0.087,-0.265,63.491,-0.952,-0.443,63.505,-1.039,-0.178,0.014000000000002899,-0.9855533896193951,-0.16884360284143632,0.013279833931351674,-0.045606234590078176,0.08576628191904831,0.1414141655051301,1.054230050795366
1.884,-0.155,62.927,0.841,-0.354,62.919,-1.043,-0.19899999999999998,-0.008000000000002672,-0.9822529388744714,-0.18740971700481285,-0.0075340589750703705,-0.04230578384515449,0.06720016775567178,0.12060027259870806,1.061844621401832
-3.661,-0.206,67.805,-4.771,-0.317,67.842,-1.1099999999999999,-0.11100000000000002,0.03699999999999193,-0.9944903161976939,-0.09944903161976942,0.033149677206582566,-0.054543161168376986,0.1551608531407152,0.161284008780361,1.116149631545878
2.865,-0.14,67.236,1.771,-0.287,67.265,-1.0940000000000003,-0.14699999999999996,0.028999999999996362,-0.990751020622861,-0.13312650825553976,0.02626305264904877,-0.050803865593544106,0.12148337650494487,0.1543973842228272,1.1042128418017971
3.888,-0.169,60.781,2.839,-0.325,60.792,-1.049,-0.156,0.011000000000002785,-0.9890691078398074,-0.14708749363489987,0.01037155403836095,-0.04912195281049048,0.10752239112558476,0.1385058856121394,1.0605932302254244
-1.623,-0.161,66.761,-2.727,-0.363,66.794,-1.1039999999999999,-0.20199999999999999,0.03300000000000125,-0.9832447740055014,-0.17990529379448486,0.02939046878820904,-0.04329761897618445,0.07470459096599977,0.15752480036198746,1.1228129853185702
-2.214,0.007,65.671,-3.268,-0.182,65.75,-1.0539999999999998,-0.189,0.07899999999999352,-0.9816325143936594,-0.17602328768539058,0.07357587157219425,-0.04168535936434248,0.07858659707509405,0.20171020314597268,1.0737215653976588
-2.137,-0.138,63.476,-3.202,-0.385,63.415,-1.065,-0.247,-0.06099999999999994,-0.9726311316164983,-0.22557736104157286,-0.05570938875925478,-0.03268397658718136,0.029032523718911768,0.07242494281452365,1.0949680360631537
3.785,-0.058,65.129,2.697,-0.206,65.182,-1.088,-0.148,0.05299999999999727,-0.9897221605204629,-0.13463132330609237,0.0482125684812333,-0.049775005491145996,0.11997856145439226,0.17634690005501175,1.0992984126250704
8.672,-0.055,59.065,7.647,-0.281,58.954,-1.0250000000000004,-0.22600000000000003,-0.1109999999999971,-0.9711291305142938,-0.21412213024022475,-0.10516617901178904,-0.03118197548497692,0.04048775452025988,0.02296815256198939,1.0554724060817509
-1.58,-0.119,68.764,-2.657,-0.257,68.846,-1.077,-0.138,0.08200000000000784,-0.9890741301773103,-0.1267337325575384,0.07530555122984885,-0.04912697514799336,0.12787615220294624,0.2034398828036273,1.0888971484947516
3.47,-0.046,61.555,2.408,-0.312,61.387,-1.0620000000000003,-0.266,-0.16799999999999926,-0.9588118327799732,-0.24015437619536048,-0.15167644812338488,-0.018864677750656256,0.014455508565124148,-0.023542116549606446,1.1076208737650264
6.995,-0.072,64.213,5.929,-0.344,64.114,-1.0659999999999998,-0.27199999999999996,-0.09899999999998954,-0.9650552868853522,-0.24624300003078406,-0.08962520957001856,-0.02510813185603533,0.008366884729700569,0.038509122003759874,1.1045999275755896
8.401,-0.026,62.716,7.351,-0.188,62.497,-1.0499999999999998,-0.162,-0.2190000000000012,-0.9679557402282026,-0.14934174277806558,-0.20188791153331195,-0.028008585198885716,0.10526814198241904,-0.07375357995953352,1.0847603421954548
5.535,0.022,59.431,4.481,-0.227,59.299,-1.0540000000000003,-0.249,-0.1319999999999979,-0.9660618110436872,-0.2282252286051974,-0.12098686817624729,-0.02611465601437024,0.026384656155287234,0.00714746339753114,1.091027497362005
0.385,0.055,67.682,-0.733,-0.066,67.806,-1.1179999999999999,-0.121,0.12399999999999523,-0.9882045019962853,-0.10695236560067131,0.10960407714448539,-0.04825734696696837,0.14765751915981332,0.23773840871826382,1.1313447750354435
3.984,0.072,64.512,2.88,-0.151,64.426,-1.104,-0.22299999999999998,-0.08599999999999852,-0.9773582358049299,-0.19741928132653924,-0.07613479010799142,-0.03741108077561295,0.057190603433945386,0.051999541465787016,1.129575584013748
6.075,0.114,64.352,4.996,-0.175,64.252,-1.0789999999999997,-0.289,-0.10000000000000853,-0.9621044201819998,-0.2576906185658925,-0.08916630400204653,-0.022157265152682903,-0.0030807338054078537,0.0389680275717319,1.1214998885421261
6.654,0.119,62.271,5.553,-0.077,62.135,-1.101,-0.196,-0.13600000000000279,-0.9773208692400686,-0.17398264338878605,-0.12072265051467035,-0.03737371421075164,0.08062724137169858,0.007411681059108083,1.1265491556075131
0.953,0.224,65.341,-0.101,0.023,65.39,-1.054,-0.201,0.049000000000006594,-0.9812750953989816,-0.1871312088948722,0.045619050924626724,-0.041327940369664695,0.06747867586561243,0.17375338249840516,1.0741126570337025
1.562,0.135,69.559,0.427,-0.008,69.633,-1.135,-0.14300000000000002,0.07399999999999807,-0.9900870766930633,-0.1247422484291701,0.06455193275355486,-0.05013992166374637,0.12986763633131454,0.1926862643273333,1.146363816595761
3.146,0.16,60.278,2.076,-0.055,60.139,-1.0699999999999998,-0.215,-0.1389999999999958,-0.9725480510462756,-0.19541853362144793,-0.12634035429479276,-0.0326008960169587,0.0591913511390367,0.00179397727898567,1.1002027085951018
-3.725,0.173,67.219,-4.839,0.107,67.289,-1.1140000000000003,-0.06599999999999999,0.07000000000000739,-0.996291469654734,-0.059026245060334305,0.06260359324581573,-0.05634431462541711,0.19558363970015033,0.19073792481959417,1.1181466808965637
3.36,0.249,68.785,2.237,0.078,68.804,-1.1229999999999998,-0.17099999999999999,0.019000000000005457,-0.9884663420048105,-0.15051446525629797,0.0167238294729268,-0.04851918697549362,0.10409541950418666,0.14485816104670524,1.1361034283902147
0.51,0.24,68.581,-0.622,0.031,68.659,-1.1320000000000001,-0.209,0.07800000000000296,-0.9811300257289396,-0.1811450312520745,0.06760436573044186,-0.041182870699622676,0.07346485350841012,0.19573869730422028,1.153771641183818
-1.046,0.276,67.505,-2.137,0.135,67.604,-1.091,-0.14100000000000001,0.09900000000000375,-0.9877599677648238,-0.12765733772212665,0.08963174776234763,-0.04781281273550686,0.12695254703835798,0.21776607933612607,1.1045193524787154
6.35,0.32,60.252,5.319,0.076,60.155,-1.0309999999999997,-0.244,-0.09700000000000131,-0.969066285156102,-0.22934255439193885,-0.09117306465581299,-0.02911913012678513,0.025267330368545782,0.036961266917965446,1.0639107105391878
-2.636,0.326,64.36,-3.747,0.08,64.364,-1.1109999999999998,-0.246,0.0040000000000048885,-0.9763461662283678,-0.21618465966892758,0.0035151977181982403,-0.03639901119905087,0.03842522509155705,0.13164952929197668,1.1379160777491457
-1.256,0.273,63.333,-2.279,0.02,63.374,-1.023,-0.253,0.04100000000000392,-0.9700195311585506,-0.23989730340480284,0.0388766381011773,-0.030072376129233636,0.014712581355681792,0.16701096967495574,1.0546179402987605
5.105,0.356,63.394,4.048,0.163,63.299,-1.0570000000000004,-0.19299999999999998,-0.09499999999999886,-0.9799129587490071,-0.17892450429381104,-0.0880716471912531,-0.03996580371969016,0.07568538046667359,0.04006268438252533,1.0786672332095755
-3.929,0.52,66.566,-4.985,0.398,66.624,-1.0560000000000005,-0.122,0.057999999999992724,-0.9919171050619778,-0.11459648372875117,0.05448029554316996,-0.051969950032660917,0.14001340103173346,0.1826146271169484,1.0646050911018603
1.207,0.367,67.104,0.141,0.18,67.025,-1.066,-0.187,-0.07899999999999352,-0.9823462142731245,-0.1723252739859984,-0.07280051681760832,-0.0423990592438076,0.08228461077448623,0.05533381475617011,1.0851571314791233
4.218,0.484,66.816,3.233,0.345,66.746,-0.9849999999999999,-0.139,-0.07000000000000739,-0.9877467920727648,-0.13938761837372016,-0.0701952034975643,-0.04779963704344792,0.11522226638676447,0.057939128076214125,0.9972191333904503
1.923,0.382,61.315,0.875,0.082,61.147,-1.048,-0.3,-0.16799999999999926,-0.9501676236402111,-0.2719945487519688,-0.15231694730110187,-0.010220468610894207,-0.017384663991484195,-0.024182615727323442,1.1029632813471173
-1.245,0.435,69.82,-2.336,0.283,69.882,-1.0909999999999997,-0.15200000000000002,0.06200000000001182,-0.9888686420751425,-0.13777088322220138,0.056196018156434956,-0.04892148704582555,0.11683900153828325,0.1843303497302134,1.1032810158794544
1.25,0.551,62.187,0.127,0.359,62.131,-1.123,-0.19200000000000006,-0.055999999999997385,-0.9845087444697791,-0.1683220649494191,-0.04909393561024493,-0.04456158944046218,0.08628781981106554,0.0790403959635335,1.1406704169040238
3.262,0.556,66.248,2.217,0.454,66.152,-1.045,-0.10200000000000004,-0.09600000000000364,-0.9911359546470272,-0.09674245681722184,-0.09105172406327103,-0.05118879961771028,0.1578674279432628,0.037082607510507404,1.0543457687115743
-2.684,0.527,69.254,-3.772,0.392,69.258,-1.0879999999999996,-0.135,0.003999999999990678,-0.9923831265462029,-0.12313577397402338,0.003648467376999597,-0.05243597151688595,0.13147411078646126,0.13178279895077802,1.0963507650382698
-1.561,0.581,64.968,-2.661,0.462,65.084,-1.1,-0.11899999999999994,0.11599999999999966,-0.9887797237366416,-0.10696798829514571,0.10427131632131825,-0.048832568707324664,0.14764189646533893,0.23240564789509668,1.112482359410701
9.142,0.638,62.179,8.131,0.464,62.043,-1.0109999999999992,-0.174,-0.13600000000000279,-0.9769629988334515,-0.16814199979922914,-0.1314213331764117,-0.037015843804134585,0.08646788496125549,-0.0032870016026332605,1.034839601097677
6.459,0.608,62.63,5.36,0.441,62.553,-1.0989999999999993,-0.16699999999999998,-0.07700000000000529,-0.9862874739327243,-0.1498726188778572,-0.06910294403350777,-0.046340318903407396,0.10473726588262744,0.059031387540270666,1.114279587895246
-4.147,0.637,67.671,-5.226,0.586,67.731,-1.0789999999999997,-0.051000000000000045,0.05999999999998806,-0.9973474828093337,-0.04714061318190554,0.055459544919877785,-0.0574003277800168,0.20746927157857908,0.18359387649365622,1.0818696779187398
4.162,0.725,67.911,3.091,0.571,67.879,-1.0709999999999997,-0.15400000000000003,-0.031999999999996476,-0.9893871030978598,-0.14226481221014983,-0.029561519420287615,-0.049439948068542905,0.1123450725503348,0.09857281215349081,1.0824883371196194
0.262,0.606,63.313,-0.748,0.338,63.244,-1.01,-0.26799999999999996,-0.06900000000000261,-0.9644515648384873,-0.2559138805710045,-0.06588827522164173,-0.024504409809170347,-0.0013039958105198757,0.0622460563521367,1.0472272914701948
2.827,0.648,67.121,1.831,0.447,66.996,-0.996,-0.201,-0.125,-0.9729040131111986,-0.19633906288689854,-0.12210140726797171,-0.032956858081881646,0.05827082187358609,0.006032924305806722,1.023739224607517
8.516,0.849,61.976,7.51,0.615,61.804,-1.0060000000000002,-0.23399999999999999,-0.17199999999999704,-0.9607673162547093,-0.22347867992405757,-0.16426638011511643,-0.02082016122539243,0.031131204836427062,-0.036132048541338,1.047079748634267
7.216,0.701,59.931,6.166,0.518,59.848,-1.0499999999999998,-0.18299999999999994,-0.08299999999999841,-0.982176101712122,-0.17117926344125553,-0.07763868232581389,-0.04222894668280508,0.0834306213192291,0.05049564924796454,1.06905472264052
6.144,0.793,60.502,5.082,0.575,60.383,-1.0620000000000003,-0.21800000000000008,-0.11899999999999977,-0.9737265225758454,-0.19987983231782894,-0.10910871580652105,-0.03377936754652844,0.05473005244265569,0.01902561576725738,1.0906553076018108
5.873,0.766,60.876,4.838,0.646,60.758,-1.0350000000000001,-0.12,-0.117999999999995,-0.987036143022858,-0.11443897310409946,-0.11253165688569304,-0.04708898799354111,0.14017091165638518,0.015602674688085391,1.0485938203136613
5.037,0.787,64.554,3.952,0.585,64.495,-1.085,-0.20200000000000007,-0.0589999999999975,-0.9817055015673901,-0.18276913485402108,-0.05338306414052863,-0.0417583465380732,0.07184074990646355,0.07475126743324981,1.1052194352254214
-0.353,0.83,67.082,-1.446,0.69,67.178,-1.093,-0.14,0.09600000000000364,-0.9881534403221802,-0.12657043151427746,0.08679115303836496,-0.048206285292863305,0.12803945324620716,0.2149254846121434,1.1061035213758252
1.501,0.928,69.414,0.454,0.803,69.574,-1.047,-0.125,0.1599999999999966,-0.9817108224002249,-0.1172052080229495,0.15002266626937216,-0.041763667370907975,0.13740467673753515,0.2781569978431506,1.066505508659003
2.898,0.857,64.838,1.892,0.676,64.795,-1.0060000000000002,-0.18099999999999994,-0.042999999999992156,-0.9833272436444136,-0.17692070685848782,-0.0420308861597436,-0.04338008861509668,0.07768917790199681,0.08610344541403483,1.023057183152535
3.882,0.88,65.133,2.795,0.652,65.131,-1.0870000000000002,-0.22799999999999998,-0.001999999999995339,-0.9787007768373749,-0.20528406358686424,-0.0018007373998805774,-0.03875362180805797,0.04932582117362039,0.12633359417389786,1.1106561123948313
-3.07,0.883,68.583,-4.154,0.777,68.634,-1.084,-0.10599999999999998,0.05100000000000193,-0.9941636897989381,-0.09721526855967474,0.04677338392965661,-0.05421653476962118,0.15739461620080988,0.17490771550343504,1.090363700789787
-2.777,0.99,69.451,-3.89,0.907,69.512,-1.113,-0.08299999999999996,0.06100000000000705,-0.9957448373281343,-0.07425590431108275,0.05457361642140451,-0.05579768229881743,0.18035398044940187,0.18270794799518295,1.1177562346057395
-3.391,1.096,67.371,-4.445,1.014,67.473,-1.0540000000000003,-0.08200000000000007,0.10200000000000387,-0.9923790581793612,-0.07720596088302435,0.09603668304961921,-0.05243190315004431,0.1774039238774603,0.22417101462339764,1.0620941577845164
2.785,0.947,68.013,1.747,0.897,68.13,-1.038,-0.04999999999999993,0.11699999999999022,-0.9925709269761007,-0.04781170168478321,0.1118793819423835,-0.052623771946783804,0.20679818307570141,0.24001371351616194,1.0457690949726892
3.59,1.017,69.593,2.495,0.848,69.617,-1.0949999999999998,-0.16899999999999993,0.02400000000000091,-0.9880667644574357,-0.15249614903498318,0.021656257851122702,-0.04811960942811877,0.10211373572550145,0.14979058942490114,1.1082247064562312
8.687,0.985,62.85,7.664,0.832,62.681,-1.0229999999999997,-0.15300000000000002,-0.16900000000000404,-0.9760583941515991,-0.14597940792296651,-0.16124522835935898,-0.0361112391222822,0.10863047683751811,-0.033110896785580546,1.0480930302220317
6.324,1.069,65.4,5.246,0.921,65.37,-1.0779999999999994,-0.1479999999999999,-0.030000000000001137,-0.9903303989782952,-0.13596372824562866,-0.02756021518492579,-0.05038324394897831,0.11864615651485597,0.10057411638885264,1.0885256083345025
4.227,0.881,61.177,3.194,0.648,61.097,-1.0330000000000004,-0.23299999999999998,-0.0799999999999983,-0.9727214936453217,-0.21940378317459813,-0.07533177104707071,-0.03277433861600476,0.035206101585886496,0.05280256052670772,1.0619689260990646
6.57,0.964,62.815,5.455,0.806,62.828,-1.1150000000000002,-0.15799999999999992,0.01300000000000523,-0.9900427347574896,-0.14029305120330338,0.011543099149643535,-0.05009557972817269,0.11431683355718125,0.13967743072342198,1.1262140116336683
