x,y,z,ux,uy,uz,vx,vy,vz,speed
0.361925,2.9708457,2.8823037,0.06695816,-0.65105027,0.7560756,0.03347908,-0.32552513,0.3780378,0.50000006
4.245321,9.327248,0.24755011,-0.42911983,-0.9021398,-0.044721678,-0.21455991,-0.4510699,-0.022360839,0.5
3.4340675,0.753356,2.5500417,-0.4686549,-0.88255715,-0.038151108,-0.23432745,-0.44127858,-0.019075554,0.5
0.61386013,2.0573895,0.016245779,-0.40814784,-0.7882939,0.4604433,-0.20407392,-0.39414695,0.23022164,0.49999997
0.370402,0.25656354,9.693376,-0.9808881,0.04593683,0.18907276,-0.49044406,0.022968415,0.09453638,0.50000006
0.4827939,5.396717,8.994538,-0.6277552,-0.6530147,0.4236686,-0.3138776,-0.32650736,0.2118343,0.49999997
0.54606056,1.8157392,1.0921843,-0.17911161,-0.79831374,0.57499063,-0.08955581,-0.39915687,0.28749532,0.5
5.0252433,6.715742,0.4868097,-0.042316426,-0.429806,0.90192914,-0.021158213,-0.214903,0.45096457,0.5
5.6465063,7.4868836,1.6416246,-0.59993684,-0.12410586,0.7903629,-0.29996842,-0.06205293,0.39518145,0.5
2.9593158,9.220219,9.26746,-0.5272788,-0.07403365,0.84646094,-0.2636394,-0.037016824,0.42323047,0.5
1.5430332,6.653815,9.90043,-0.15025455,-0.6081583,0.779466,-0.075127274,-0.30407915,0.389733,0.5
3.5349016,0.27676472,3.1913314,-0.120049655,-0.8305818,0.54380333,-0.060024828,-0.4152909,0.27190167,0.5
1.1030253,2.1562037,3.1110191,-0.16630702,-0.985204,0.04141461,-0.08315351,-0.492602,0.020707306,0.5
6.3622847,5.9502687,8.460164,-0.6865276,0.052498642,0.7252061,-0.3432638,0.026249321,0.36260304,0.5
6.2864437,5.2179832,7.5785484,-0.0083267465,-0.42096585,0.9070382,-0.0041633733,-0.21048293,0.4535191,0.49999997
1.8952842,6.295186,5.8265324,-0.37554148,-0.6617341,0.6489042,-0.18777074,-0.33086705,0.3244521,0.5
3.2034528,1.009325,9.145718,-0.60425323,-0.79677784,-0.0048062187,-0.30212662,-0.39838892,-0.0024031093,0.5
3.3151078,4.4125667,6.079858,0.31161636,-0.93664944,0.15994754,0.15580818,-0.46832472,0.07997377,0.50000006
9.854455,4.664196,9.326657,-0.3667839,-0.56644624,0.73797584,-0.18339194,-0.28322312,0.36898792,0.5
8.70064,3.1707535,2.6430955,0.17439328,-0.55730534,0.8117868,0.08719664,-0.27865267,0.4058934,0.5
7.25245,6.469439,9.994517,0.32757658,-0.48306945,0.81199604,0.16378829,-0.24153472,0.40599802,0.5
5.8819847,0.43326914,8.663864,-0.5236028,-0.45032495,0.72322035,-0.2618014,-0.22516248,0.36161017,0.5
5.470729,5.609466,0.35757518,-0.8275368,-0.5128361,-0.22843426,-0.4137684,-0.25641805,-0.11421713,0.50000006
2.7665937,2.459182,7.1831493,-0.46903738,-0.871743,0.14166193,-0.23451869,-0.4358715,0.07083096,0.5
8.214316,1.0200734,8.270314,-0.5116082,-0.8554965,-0.07989222,-0.2558041,-0.42774826,-0.03994611,0.49999997
4.69533,4.3285766,9.340355,-0.5721605,-0.7600515,0.3081463,-0.28608024,-0.38002574,0.15407315,0.5
0.45124015,3.5611477,0.33377862,-0.67440933,-0.5562581,0.48553994,-0.33720466,-0.27812904,0.24276997,0.5
6.7825303,9.539462,4.5666614,-0.2878728,-0.9456493,0.15124977,-0.1439364,-0.47282466,0.07562488,0.49999997
5.0221763,7.4833016,7.3170295,-0.42305586,-0.58894366,0.6885994,-0.21152793,-0.29447183,0.3442997,0.5
1.8460466,4.6878657,2.83054,-0.36750895,-0.87610364,0.31205717,-0.18375447,-0.43805182,0.15602858,0.5
0.8269793,6.2897425,8.976367,-0.48594546,-0.6051575,0.6305881,-0.24297273,-0.30257875,0.31529406,0.49999997
3.13289,6.7964334,7.724635,-0.7741682,-0.35955712,0.5209437,-0.3870841,-0.17977856,0.26047185,0.5
4.902729,1.317018,9.967378,-0.77659845,-0.54019123,-0.3241735,-0.38829923,-0.27009562,-0.16208676,0.50000006
7.001632,7.502771,6.111749,-0.37151462,-0.83094394,0.41413647,-0.18575731,-0.41547197,0.20706823,0.5
7.757673,1.7139776,3.6599236,-0.4328586,-0.6824707,0.58895445,-0.2164293,-0.34123534,0.29447722,0.5
6.6624665,3.5231786,4.679878,-0.40678725,-0.08663476,0.9094056,-0.20339362,-0.04331738,0.4547028,0.49999997
3.672286,1.4103457,9.324342,-0.8120588,-0.18484764,0.5535267,-0.4060294,-0.09242382,0.27676335,0.5
7.570578,9.214662,5.7831383,0.256416,-0.7008478,0.6656299,0.128208,-0.3504239,0.33281496,0.5
8.652914,9.310443,5.1366343,0.15196592,-0.7866963,0.5983439,0.07598296,-0.39334816,0.29917195,0.50000006
0.03995105,1.689436,0.22765091,-0.018294424,-0.80780405,0.5891672,-0.009147212,-0.40390202,0.2945836,0.5
6.610664,6.6419506,0.4400921,-0.41286582,-0.5472987,0.72801507,-0.20643291,-0.27364936,0.36400753,0.5
0.78371567,2.4249394,6.802995,-0.73137754,-0.5219911,0.43887588,-0.36568877,-0.26099554,0.21943794,0.49999997
6.1259737,9.748044,7.9089622,-0.41973442,-0.83516574,0.35541692,-0.20986721,-0.41758287,0.17770846,0.5
7.6892266,2.516072,0.78814566,-0.13521478,-0.89687496,0.4211086,-0.06760739,-0.44843748,0.2105543,0.50000006
6.541728,6.9079146,6.330849,-0.49015257,-0.7282743,0.47892293,-0.24507628,-0.36413714,0.23946147,0.5
3.2473116,5.248304,9.328882,-0.6942454,-0.5488731,0.46557656,-0.3471227,-0.27443656,0.23278828,0.49999997
3.715366,1.8392887,5.896034,-0.75336885,-0.59598196,-0.27792192,-0.37668443,-0.29799098,-0.13896096,0.4999999
0.31866324,3.910222,0.83438313,-0.80943984,-0.3710881,0.45508337,-0.40471992,-0.18554404,0.22754169,0.5
9.079331,3.6017966,1.8738964,0.049886588,-0.67422396,0.73684025,0.024943294,-0.33711198,0.36842012,0.5
6.9978356,5.61292,6.8073792,0.12074056,-0.36664605,0.9224926,0.06037028,-0.18332303,0.4612463,0.50000006
3.8189766,6.460998,2.4134293,-0.7172397,0.6926451,0.07622376,-0.35861984,0.34632254,0.03811188,0.5
8.139498,9.650322,3.7402813,-0.205907,-0.72695017,0.655092,-0.1029535,-0.36347508,0.327546,0.49999994
6.11096,3.3969712,9.555852,-0.62554586,-0.6168254,0.47772244,-0.31277293,-0.3084127,0.23886122,0.49999997
2.260244,0.9976933,3.9215603,-0.09268918,-0.9874952,0.1275225,-0.04634459,-0.4937476,0.06376125,0.5
0.24808685,3.2883847,10.05215,-0.59691584,-0.7860118,0.16086318,-0.29845792,-0.3930059,0.08043159,0.5
0.21804436,6.2427187,7.0703626,-0.35427564,-0.7587747,0.54658014,-0.17713782,-0.37938735,0.27329007,0.5
5.696349,8.768192,6.343514,-0.8006015,-0.5178103,0.3015125,-0.40030074,-0.25890514,0.15075625,0.5
1.7520834,3.267211,3.466853,-0.086501375,-0.9601461,0.26577592,-0.043250687,-0.48007306,0.13288796,0.49999997
9.362937,5.5340466,0.590311,-0.31894097,-0.44381166,0.8374412,-0.15947048,-0.22190583,0.4187206,0.49999997
3.0920758,0.5698543,2.8050604,-0.39279953,-0.91468483,-0.095185295,-0.19639976,-0.45734242,-0.047592647,0.5
9.823705,5.266182,4.5675273,-0.6741863,-0.5796211,0.45772526,-0.33709314,-0.28981054,0.22886263,0.50000006
6.187554,7.0519814,2.421163,-0.15958437,-0.48807487,0.8580885,-0.07979219,-0.24403743,0.42904425,0.5
0.5368322,2.5648658,2.5177932,0.07713588,-0.90277094,0.42314857,0.03856794,-0.45138547,0.21157429,0.5
6.758132,1.9765952,2.3619354,-0.5844069,-0.7877489,-0.19473138,-0.29220346,-0.39387444,-0.09736569,0.5
2.1748972,0.764673,0.4074496,-0.48068494,-0.106385194,0.8704161,-0.24034247,-0.053192597,0.43520805,0.5
3.5647564,2.2444785,6.938969,-0.3341385,-0.91427475,0.2290265,-0.16706926,-0.45713738,0.11451325,0.5
9.1313095,6.158475,0.73836887,0.45306036,-0.5385978,0.71038634,0.22653018,-0.2692989,0.35519317,0.5
3.8938072,8.104541,8.848371,-0.28813043,-0.0146725,0.9574788,-0.14406522,-0.00733625,0.4787394,0.5
9.415877,4.9147086,4.514787,0.45924166,0.4382579,0.77267534,0.22962083,0.21912895,0.38633767,0.5
0.68669784,3.582946,6.017933,-0.45202988,-0.8742923,0.17686726,-0.22601494,-0.43714616,0.08843363,0.5
1.6031517,8.313103,4.1959076,0.059387233,0.24612571,0.9674169,0.029693617,0.12306286,0.48370844,0.5
6.589742,7.6154723,6.6797605,-0.47544852,-0.57135975,0.668952,-0.23772426,-0.28567988,0.334476,0.5
6.787972,6.464538,6.7442636,-0.51801497,-0.5383255,0.66473025,-0.25900748,-0.26916274,0.33236513,0.5
0.712252,5.2984543,7.391084,-0.7061594,-0.59896916,-0.377591,-0.3530797,-0.29948458,-0.1887955,0.50000006
7.014848,1.7333165,2.352058,-0.43999383,-0.8963976,0.05363472,-0.21999691,-0.4481988,0.02681736,0.49999997
3.6082354,8.198019,8.836461,-0.32543755,-0.61488974,0.71833223,-0.16271877,-0.30744487,0.35916612,0.5
6.275741,3.5527377,2.1593843,-0.4103238,-0.80431443,0.42978218,-0.2051619,-0.40215722,0.21489109,0.5
9.394026,8.202331,4.979193,0.062264387,-0.95463485,-0.29119655,0.031132193,-0.47731742,-0.14559828,0.49999997
7.2922277,3.30615,6.2197895,-0.4444087,-0.7244817,0.5269034,-0.22220436,-0.36224085,0.2634517,0.5
3.7326982,6.1469254,4.8017983,-0.6717694,-0.6746668,0.30586043,-0.3358847,-0.3373334,0.15293022,0.5
7.4802585,6.732294,10.044397,0.06957521,-0.73204607,0.677693,0.034787606,-0.36602303,0.3388465,0.5
3.3702302,1.2519557,6.343333,-0.24426962,-0.84348935,-0.47839123,-0.12213481,-0.42174467,-0.23919562,0.5
1.7369193,5.020977,2.1634676,-0.3700508,-0.799229,0.47359836,-0.1850254,-0.3996145,0.23679918,0.5
2.984707,8.50107,1.1536522,-0.67005265,-0.4035784,0.62301993,-0.33502632,-0.2017892,0.31150997,0.49999997
4.23713,7.458225,1.1512332,-0.36415577,-0.88813215,0.2803779,-0.18207788,-0.44406608,0.14018895,0.49999997
7.199612,7.7691298,7.66209,-0.6983071,-0.50061107,0.51162076,-0.34915355,-0.25030553,0.25581038,0.5
10.057926,9.324709,6.6646223,0.088543974,-0.52889997,0.8440526,0.044271987,-0.26444998,0.4220263,0.5
1.6478081,6.8519344,9.659196,-0.29160458,-0.5164166,0.8051588,-0.14580229,-0.2582083,0.4025794,0.5
4.6343846,3.8262858,6.4981904,-0.6022886,-0.66975826,0.43436414,-0.3011443,-0.33487913,0.21718207,0.49999997
4.221747,1.8635889,6.763335,-0.08885983,-0.99591583,-0.015988776,-0.044429913,-0.49795792,-0.007994388,0.5
3.2122688,2.1371286,1.0483099,-0.49375957,-0.7682787,-0.40736878,-0.24687979,-0.38413936,-0.20368439,0.5
0.75328636,8.533594,6.1157517,0.6083147,-0.612333,0.5049768,0.30415735,-0.3061665,0.2524884,0.5
1.8830868,6.6621447,9.626807,-0.20050372,-0.61825556,0.75997263,-0.10025186,-0.30912778,0.37998632,0.5
3.4437919,1.494431,7.2012386,-0.7295107,-0.6467102,-0.22266611,-0.36475536,-0.3233551,-0.11133306,0.50000006
4.1046677,5.790607,1.8483988,-0.9678585,-0.19578084,0.15786003,-0.48392925,-0.09789042,0.07893001,0.5
6.5495396,0.18094556,0.6988313,0.043120675,-0.7551638,0.6541165,0.021560337,-0.3775819,0.32705826,0.5
9.945719,8.985901,4.983886,0.15069452,-0.9768125,0.15208076,0.07534726,-0.48840624,0.07604038,0.5
8.525539,0.7007191,3.6858265,-0.863662,-0.46603543,0.19209084,-0.431831,-0.23301771,0.09604542,0.5
3.4802825,1.5462344,6.0913277,-0.57346463,-0.57850003,-0.5800657,-0.28673232,-0.28925002,-0.29003286,0.50000006
4.0663733,8.365763,0.10404182,-0.4816288,-0.8381913,0.25586942,-0.2408144,-0.41909564,0.12793471,0.5
0.5951524,6.8418765,6.34053,-0.42410597,-0.53881884,0.7278794,-0.21205299,-0.26940942,0.3639397,0.5
2.831402,5.597881,0.6805962,-0.18863286,-0.6892273,0.69955945,-0.09431643,-0.34461364,0.34977973,0.5
2.2559628,1.3370225,4.463152,0.021076309,-0.9927123,0.11865219,0.010538154,-0.49635616,0.059326094,0.50000006
9.92422,5.6777315,4.4271545,-0.6228406,-0.730565,0.2799006,-0.3114203,-0.3652825,0.1399503,0.5
3.2829394,6.914355,1.8111513,-0.98387235,-0.16085494,0.07823629,-0.49193618,-0.08042747,0.039118145,0.5
0.36574525,2.6686811,3.7643187,-0.6297714,-0.5889689,0.50646204,-0.3148857,-0.29448444,0.25323102,0.5
0.3145264,3.1841428,2.863538,0.304102,-0.838016,0.45304674,0.152051,-0.419008,0.22652337,0.5
0.6809746,5.272435,2.6983423,0.04918965,-0.7694592,0.6367991,0.024594825,-0.3847296,0.31839955,0.5
1.4509784,1.8030385,4.7275248,-0.108574994,-0.9224403,0.3705608,-0.054287497,-0.46122015,0.1852804,0.49999997
1.1851431,6.0820947,2.2912128,-0.32581744,-0.7664178,0.55357635,-0.16290872,-0.3832089,0.27678818,0.5
3.7336817,5.681386,3.65392,-0.7535373,-0.65714985,0.018321851,-0.37676865,-0.32857493,0.009160926,0.5
7.582075,6.8335257,7.115298,-0.58469486,-0.41216987,0.69874734,-0.29234743,-0.20608494,0.34937367,0.49999997
7.04773,5.3030295,8.867808,-0.7097296,-0.102927156,0.6969145,-0.3548648,-0.051463578,0.34845725,0.49999997
5.88449,9.136667,9.747395,-0.48579594,-0.4654817,0.739817,-0.24289797,-0.23274085,0.3699085,0.50000006
1.6528885,7.713415,6.0105805,0.10775132,-0.81613636,0.5677246,0.05387566,-0.40806818,0.2838623,0.5
1.3939493,5.488208,8.411239,-0.26366064,-0.6490027,0.71363765,-0.13183032,-0.32450134,0.35681883,0.5
4.128435,4.2883883,0.45596698,-0.5323902,-0.51733345,0.67002,-0.2661951,-0.25866672,0.33501,0.5
1.8516712,1.0204961,4.3501406,-0.3268612,-0.83587044,0.44100162,-0.1634306,-0.41793522,0.22050081,0.5
6.349563,1.6109406,8.826204,-0.24656413,-0.8734287,0.41991478,-0.12328207,-0.43671435,0.20995739,0.5
0.46074232,3.377075,5.064814,0.58260244,-0.6042543,0.54355425,0.29130122,-0.30212715,0.27177712,0.5
3.6158948,9.740532,6.2856874,-0.16309613,-0.98115736,-0.103585124,-0.081548065,-0.49057868,-0.051792562,0.5
0.796557,9.860734,8.043907,-0.45857805,-0.5034435,0.7322916,-0.22928903,-0.25172174,0.3661458,0.5
0.14917417,7.91766,6.031743,-0.030452838,-0.9991371,-0.028246151,-0.015226419,-0.49956855,-0.014123076,0.5
9.594485,6.9351854,5.2452164,-0.016908674,-0.9896802,0.14229362,-0.008454337,-0.4948401,0.07114681,0.50000006
7.8325553,9.147797,5.5547624,0.5154769,-0.7821438,0.35004944,0.25773844,-0.3910719,0.17502472,0.49999997
2.8102286,1.5376537,9.641007,-0.26373935,-0.93409926,0.24062486,-0.13186967,-0.46704963,0.12031243,0.50000006
4.2051764,9.436032,6.1454587,-0.3418702,-0.93750656,0.06485573,-0.1709351,-0.46875328,0.032427866,0.5
7.8684063,6.6988754,0.18023124,0.50982475,0.01757204,0.8600988,0.25491238,0.00878602,0.4300494,0.5
7.8634887,9.61103,5.3298583,-0.009851382,-0.7143441,0.6997254,-0.004925691,-0.35717204,0.3498627,0.5
7.834426,2.615373,5.1388474,-0.14840655,-0.7943409,0.5890654,-0.074203275,-0.39717045,0.2945327,0.5
8.841744,6.162507,9.923744,0.14714572,-0.1945196,0.9697991,0.07357286,-0.0972598,0.48489955,0.5
8.617557,5.755968,6.5778384,-0.38645554,0.42913917,0.8163895,-0.19322777,0.21456958,0.40819475,0.5
1.6252754,8.589582,4.933198,-0.36616337,-0.121586606,0.92257303,-0.18308169,-0.060793303,0.46128651,0.49999997
7.959682,8.418392,4.970117,-0.064776585,-0.91416496,0.40013283,-0.032388292,-0.45708248,0.20006642,0.49999997
2.1982572,9.993933,2.924472,-0.6710993,-0.5969857,0.43958372,-0.33554965,-0.29849285,0.21979186,0.5
1.4423578,3.8799694,1.5659935,-0.69270307,-0.53923035,0.47895,-0.34635153,-0.26961517,0.239475,0.5
6.8685265,8.164121,8.491037,0.12940606,-0.03720175,0.99089366,0.06470303,-0.018600876,0.49544683,0.5
1.3626467,7.582031,6.1247797,0.09228491,-0.8753205,0.47465518,0.046142455,-0.43766025,0.23732759,0.5
6.393945,6.9453406,2.468897,-0.17722163,-0.5457729,0.81897765,-0.08861081,-0.27288646,0.40948883,0.5
8.948428,6.211274,0.3952771,0.44317386,-0.25245282,0.86015373,0.22158693,-0.12622641,0.43007687,0.5
4.6146727,0.383346,8.633159,-0.8919537,-0.3338057,0.30494654,-0.44597685,-0.16690286,0.15247327,0.5
6.6829176,5.27256,9.101894,-0.33526587,-0.7439117,0.57809365,-0.16763294,-0.37195584,0.28904682,0.5
7.1562667,2.415068,5.13107,-0.4488512,-0.76806366,0.45673946,-0.2244256,-0.38403183,0.22836973,0.5
0.8850997,3.2436466,4.1137075,0.36058393,-0.9252445,0.11790546,0.18029197,-0.46262226,0.05895273,0.49999997
6.046105,2.8528013,6.049837,-0.23660153,-0.66168934,0.7114681,-0.118300766,-0.33084467,0.35573405,0.49999997
6.2013535,3.6731827,9.867791,-0.25945908,-0.83082056,0.49235976,-0.12972954,-0.41541028,0.24617988,0.49999997
5.789579,1.2680299,8.523526,-0.4530614,-0.7480435,0.4849394,-0.2265307,-0.37402174,0.2424697,0.49999997
6.1890583,3.4065788,9.547587,-0.53767365,-0.6356703,0.55392253,-0.26883683,-0.31783515,0.27696127,0.49999997
2.117924,5.782738,8.020722,-0.7911555,-0.58633465,0.17402543,-0.39557776,-0.29316732,0.087012716,0.50000006
3.61476,1.2230082,6.34488,-0.50131416,-0.8630853,0.061383795,-0.25065708,-0.43154266,0.030691897,0.5
9.888087,5.3187246,8.532025,-0.62922746,-0.49720514,0.5973775,-0.31461373,-0.24860257,0.29868874,0.5
2.3421643,0.5392775,10.009694,-0.29648504,-0.12420945,0.94692594,-0.14824252,-0.062104724,0.47346297,0.5
0.69043744,1.486904,0.9033711,-0.43755162,-0.24185212,0.86605775,-0.21877581,-0.12092606,0.43302888,0.49999997
0.20680045,0.20389123,0.39883673,-0.92732614,0.065178365,0.3685351,-0.46366307,0.032589182,0.18426755,0.5
1.9485942,2.7356708,3.9520066,0.17837723,-0.95162773,0.2501725,0.08918861,-0.47581387,0.12508625,0.5
0.52121705,2.852817,6.846029,-0.06299452,-0.9953956,0.072244756,-0.03149726,-0.4976978,0.036122378,0.5
0.011876503,1.3272994,8.286058,-0.34268695,-0.44978124,0.8247803,-0.17134348,-0.22489062,0.41239014,0.5
0.24391584,6.1129074,2.6590722,0.11657667,-0.99253327,0.035881855,0.058288336,-0.49626663,0.017940927,0.49999997
0.1185387,9.071928,8.775275,-0.91454023,-0.18377937,0.36033538,-0.45727012,-0.09188969,0.18016769,0.50000006
1.5796406,6.6743217,4.7415347,0.19340976,-0.9792912,0.059846237,0.09670488,-0.4896456,0.029923119,0.5
7.244547,9.413934,5.7960587,0.50388163,-0.71956456,0.4778392,0.25194082,-0.35978228,0.2389196,0.5
4.772501,9.037279,6.173971,-0.5947154,-0.7571114,0.270363,-0.2973577,-0.3785557,0.1351815,0.50000006
5.098619,2.2336738,0.11684539,-0.74128175,0.333876,-0.5822612,-0.37064087,0.166938,-0.2911306,0.49999997
8.358942,7.701351,3.8002698,0.13364044,-0.82724106,0.5457219,0.06682022,-0.41362053,0.27286094,0.49999997
7.973888,5.621565,1.3492603,-0.48076734,-0.6142221,0.6257747,-0.24038367,-0.30711105,0.31288734,0.5
4.7154965,1.6249821,0.5542552,-0.8795649,-0.30564663,-0.36461726,-0.43978244,-0.15282331,-0.18230863,0.5
9.195033,6.3871527,0.027691226,0.38617224,0.06030274,0.9204534,0.19308612,0.03015137,0.4602267,0.49999997
8.003094,8.102353,4.6886015,-0.18113565,-0.9702091,0.16088584,-0.09056783,-0.48510456,0.08044292,0.5
8.313161,0.98402005,7.94808,-0.41985574,-0.90759015,0.001145536,-0.20992787,-0.45379508,0.000572768,0.5
7.3824296,4.1094093,0.46041086,-0.46836755,-0.86930376,0.1579332,-0.23418377,-0.43465188,0.0789666,0.5
0.6768627,3.5845535,5.329244,0.1907831,-0.6244392,0.757415,0.09539155,-0.3122196,0.3787075,0.5
4.8215585,7.20725,7.1174135,-0.4487344,-0.2172984,0.8668442,-0.2243672,-0.1086492,0.4334221,0.5
4.5068502,2.9225605,9.610983,-0.87460136,-0.4346495,0.2148305,-0.43730068,-0.21732475,0.10741525,0.49999997
7.0115495,7.5243893,5.7156825,-0.7541826,-0.6336385,0.17236908,-0.3770913,-0.31681925,0.08618454,0.50000006
3.3706186,3.729676,5.746477,0.1843293,-0.980025,0.07465833,0.09216465,-0.4900125,0.037329163,0.5
4.6739016,7.3112106,6.906151,-0.53923154,-0.7237462,0.4306055,-0.26961577,-0.3618731,0.21530275,0.50000006
7.355012,8.926969,5.9783764,-0.049185943,-0.95530874,0.29148927,-0.024592971,-0.47765437,0.14574464,0.5
6.860744,4.8389487,7.3062186,0.40270147,-0.57142377,0.71505696,0.20135073,-0.28571188,0.35752848,0.5
1.5170456,3.2276986,4.0887704,-0.6338645,-0.7694545,0.078457914,-0.31693226,-0.38472724,0.039228957,0.5
5.135603,8.054441,1.4632177,-0.6641545,-0.43879256,0.6052767,-0.33207726,-0.21939628,0.30263835,0.5
3.8805792,0.8936164,3.6140213,0.074241646,-0.9113679,0.4048414,0.037120823,-0.45568395,0.2024207,0.49999994
6.2205167,2.7673645,1.5838889,-0.060226206,-0.9971878,-0.044600386,-0.030113103,-0.4985939,-0.022300193,0.49999997
8.10146,7.193043,0.8384724,0.40137857,-0.50255543,0.765724,0.20068929,-0.25127771,0.382862,0.5
0.14464942,7.5256586,9.8392935,-0.786002,-0.35317063,0.5074163,-0.393001,-0.17658532,0.25370815,0.49999997
1.7963402,5.7984104,9.068316,-0.53927684,-0.586986,0.6038444,-0.26963842,-0.293493,0.3019222,0.5
7.494933,6.5877886,0.07047513,0.27991724,-0.6112701,0.740267,0.13995862,-0.30563506,0.3701335,0.5
9.572596,1.6504124,1.081454,0.42531624,-0.44188666,0.7898369,0.21265812,-0.22094333,0.39491844,0.5
4.8632126,6.8862896,6.995316,-0.4407351,-0.11663386,0.89002764,-0.22036755,-0.05831693,0.44501382,0.5
7.491781,2.9957542,5.480065,-0.7988758,-0.4789948,0.36381516,-0.3994379,-0.2394974,0.18190758,0.5
7.814236,9.197396,5.7462773,0.31014574,-0.9273465,0.20937526,0.15507287,-0.46367326,0.10468763,0.5
4.496094,4.1267395,6.1234484,-0.46588823,-0.6819462,0.56382394,-0.23294412,-0.3409731,0.28191197,0.49999997
1.2034519,6.485159,8.974129,-0.3612346,-0.5685925,0.7390616,-0.1806173,-0.28429624,0.3695308,0.49999997
9.246656,5.1486316,2.7138617,-0.10604578,-0.64227873,0.75909966,-0.05302289,-0.32113937,0.37954983,0.5
8.000732,7.0540776,7.9374404,-0.55086213,-0.3419703,0.7613195,-0.27543107,-0.17098515,0.38065976,0.50000006
3.3109007,1.4241325,7.1847515,-0.38548627,-0.905004,0.17991102,-0.19274314,-0.452502,0.08995551,0.5
4.851621,2.5700667,9.7347765,-0.40949032,-0.84498715,-0.34396872,-0.20474516,-0.42249358,-0.17198436,0.5
8.150607,3.7387772,0.5718996,-0.36992335,-0.7809597,0.5032481,-0.18496168,-0.39047986,0.25162405,0.5
9.572539,8.792333,2.771397,-0.2845987,-0.9230577,0.25878197,-0.14229935,-0.46152884,0.12939098,0.5
7.061191,5.4042335,6.880824,0.3180741,-0.10758928,0.9419414,0.15903705,-0.05379464,0.4709707,0.5
8.447268,6.45407,0.19607815,0.45004582,-0.04184974,0.89202434,0.22502291,-0.02092487,0.44601217,0.5
2.0662525,1.8343483,4.4281,-0.02215114,-0.97447026,0.22342093,-0.01107557,-0.48723513,0.11171047,0.49999997
1.1522318,6.7295666,9.021419,-0.7048835,-0.14200158,0.6949638,-0.35244176,-0.07100079,0.3474819,0.49999997
1.9702884,2.3020465,6.7069736,-0.16238302,-0.9386137,0.30436194,-0.08119151,-0.46930686,0.15218097,0.5
0.8073089,2.9284837,4.20695,-0.04886702,-0.96024776,0.2748386,-0.02443351,-0.48012388,0.1374193,0.5
5.5075536,4.204468,1.4875044,-0.3233104,-0.9462877,0.0031599246,-0.1616552,-0.47314385,0.0015799623,0.5
2.9827452,6.724274,3.0754015,-0.9790944,-0.08429611,0.18511714,-0.4895472,-0.042148054,0.09255857,0.5
6.8981185,1.9742094,2.1095963,-0.6281772,-0.738099,0.24617729,-0.3140886,-0.3690495,0.12308864,0.5
1.1819328,5.7693276,2.7357602,-0.3074412,-0.78317916,0.5404723,-0.1537206,-0.39158958,0.27023616,0.5
9.70825,8.7331085,4.399899,-0.34298977,-0.93604934,-0.07854783,-0.17149489,-0.46802467,-0.039273914,0.5
6.12819,7.109589,1.5065541,0.06155002,-0.022912744,0.99784106,0.03077501,-0.011456372,0.49892053,0.5
4.108194,2.8094718,9.673087,-0.8243697,-0.502098,-0.26136565,-0.41218486,-0.251049,-0.13068283,0.49999997
3.7456071,6.8485737,3.839517,-0.80194104,-0.5559995,0.21852943,-0.40097052,-0.27799976,0.10926472,0.5
5.4246383,3.9439783,3.3058226,-0.52669567,-0.55320805,0.6454088,-0.26334783,-0.27660403,0.3227044,0.5
8.671821,7.5791097,0.7797074,0.29403755,-0.25136212,0.92214906,0.14701878,-0.12568106,0.46107453,0.49999997
3.1964877,5.810482,6.381883,-0.8097713,-0.5519287,0.1991114,-0.40488565,-0.27596435,0.0995557,0.5
4.5840507,2.3453357,9.378146,-0.76947516,-0.60838705,0.19435288,-0.38473758,-0.30419353,0.09717644,0.49999997
5.475562,5.040823,1.1634609,-0.33182055,-0.93970704,-0.082739554,-0.16591027,-0.46985352,-0.041369777,0.5
8.789158,3.973934,2.8778777,0.21089095,-0.28381345,0.93540096,0.105445474,-0.14190672,0.46770048,0.5
8.586473,3.8823915,2.1525497,0.2786891,-0.7294219,0.624721,0.13934454,-0.36471096,0.3123605,0.50000006
5.709197,0.6093959,7.187824,-0.55273473,-0.72844464,0.40478706,-0.27636737,-0.36422232,0.20239353,0.49999997
5.496273,5.124554,1.0925412,-0.1227064,-0.91893125,-0.37484482,-0.0613532,-0.45946562,-0.18742241,0.5
5.880078,1.3225676,1.9454148,-0.7997468,-0.5898986,-0.11146609,-0.3998734,-0.2949493,-0.055733044,0.5
8.559293,0.08375515,3.3685267,-0.538142,-0.7164808,0.44391254,-0.269071,-0.3582404,0.22195627,0.49999997
4.381043,0.7900423,0.4689784,-0.9809754,-0.1283801,-0.14562215,-0.4904877,-0.06419005,-0.072811075,0.49999997
9.540981,6.8723426,4.0530195,-0.15464397,-0.81353885,-0.560571,-0.077321984,-0.40676942,-0.2802855,0.5
3.9022043,0.73570096,6.9860497,-0.4167915,-0.8808329,-0.22454032,-0.20839575,-0.44041646,-0.11227016,0.5
3.290444,1.0470668,7.66086,-0.5356934,-0.7691591,-0.34846395,-0.2678467,-0.38457954,-0.17423198,0.50000006
2.1028392,1.14746,9.575405,-0.5070294,-0.85087454,0.13759986,-0.2535147,-0.42543727,0.06879993,0.5
3.8594778,1.0425552,9.421502,-0.8111743,-0.09151291,0.5776001,-0.40558714,-0.045756456,0.28880006,0.50000006
