model,match_method,N,k,k_label,R,matched_R,seed,D,phi_mean,phi_std,chi,sdot,J,mean_degree,mean_kth_dist
topological,count,1024,4,k=4,,0.620416470460007,6,0.0125,0.5464503169059753,0.08100995421409607,6.720115661621094,2.2329437732696533,0.3322775661945343,4.0,0.5443006753921509
metric,count,1024,4,k=4,0.620416470460007,0.620416470460007,6,0.0125,0.797654926776886,0.017658477649092674,0.3193055987358093,2.088200092315674,6.539816856384277,5.61876916885376,
topological,count,1024,4,k=4,,0.620416470460007,7,0.0125,0.7297992706298828,0.05373931676149368,2.957224130630493,2.176514148712158,0.7359991073608398,4.0,0.5886015892028809
metric,count,1024,4,k=4,0.620416470460007,0.620416470460007,7,0.0125,0.8128446936607361,0.011926477774977684,0.14565466344356537,2.0879132747650146,14.33468246459961,5.622636795043945,
topological,count,1024,4,k=4,,0.620416470460007,0,0.01375,0.7099047899246216,0.09060200303792953,8.405733108520508,2.1752617359161377,0.25878310203552246,4.0,0.5993667840957642
metric,count,1024,4,k=4,0.620416470460007,0.620416470460007,0,0.01375,0.7961602807044983,0.03577549383044243,1.3106032609939575,2.0940794944763184,1.5977981090545654,7.014081954956055,
topological,count,1024,4,k=4,,0.620416470460007,1,0.01375,0.6773489713668823,0.04976554960012436,2.536048650741577,2.1926326751708984,0.8645861744880676,4.0,0.5760097503662109
metric,count,1024,4,k=4,0.620416470460007,0.620416470460007,1,0.01375,0.7851588129997253,0.01812644861638546,0.3364538252353668,2.098193407058716,6.236200332641602,6.636445045471191,
topological,count,1024,4,k=4,,0.620416470460007,2,0.01375,0.7325819134712219,0.038980066776275635,1.5559122562408447,2.1650047302246094,1.3914697170257568,4.0,0.577703058719635
metric,count,1024,4,k=4,0.620416470460007,0.620416470460007,2,0.01375,0.7676244974136353,0.016489069908857346,0.2784147560596466,2.1055357456207275,7.562586784362793,5.419726371765137,
topological,count,1024,4,k=4,,0.620416470460007,3,0.01375,0.5600063800811768,0.08255895972251892,6.979565143585205,2.207618474960327,0.31629741191864014,4.0,0.5545409917831421
metric,count,1024,4,k=4,0.620416470460007,0.620416470460007,3,0.01375,0.804399847984314,0.02127935364842415,0.4636783301830292,2.1035878658294678,4.536739349365234,5.973164081573486,
topological,count,1024,4,k=4,,0.620416470460007,4,0.01375,0.5720451474189758,0.06203337386250496,3.9404947757720947,2.218193769454956,0.5629226565361023,4.0,0.5486262440681458
metric,count,1024,4,k=4,0.620416470460007,0.620416470460007,4,0.01375,0.7767841815948486,0.03772519901394844,1.4573473930358887,2.099966287612915,1.4409511089324951,6.077773094177246,
topological,count,1024,4,k=4,,0.620416470460007,5,0.01375,0.6969356536865234,0.029241003096103668,0.8755571842193604,2.176513910293579,2.4858615398406982,4.0,0.5497384667396545
metric,count,1024,4,k=4,0.620416470460007,0.620416470460007,5,0.01375,0.786223292350769,0.019676687195897102,0.39646416902542114,2.0868828296661377,5.263736248016357,5.164745807647705,
topological,count,1024,4,k=4,,0.620416470460007,6,0.01375,0.558344304561615,0.04458189010620117,2.0352461338043213,2.2458903789520264,1.1034982204437256,4.0,0.5498122572898865
metric,count,1024,4,k=4,0.620416470460007,0.620416470460007,6,0.01375,0.7985511422157288,0.03306407108902931,1.119470477104187,2.09529447555542,1.8716835975646973,6.08165979385376,
topological,count,1024,4,k=4,,0.620416470460007,7,0.01375,0.5716274976730347,0.10030568391084671,10.30270004272461,2.235893487930298,0.21702013909816742,4.0,0.5674499869346619
metric,count,1024,4,k=4,0.620416470460007,0.620416470460007,7,0.01375,0.7836814522743225,0.026023603975772858,0.6934813857078552,2.104673385620117,3.0349385738372803,5.653867244720459,
topological,count,1024,4,k=4,,0.620416470460007,0,0.015,0.6627800464630127,0.04838394746184349,2.3971903324127197,2.1940689086914062,0.9152668714523315,4.0,0.584056556224823
metric,count,1024,4,k=4,0.620416470460007,0.620416470460007,0,0.015,0.7807618379592896,0.021791908890008926,0.4862845838069916,2.106231451034546,4.331273555755615,5.499433517456055,
topological,count,1024,4,k=4,,0.620416470460007,1,0.015,0.6029259562492371,0.05986103415489197,3.6693434715270996,2.225146532058716,0.6064154505729675,4.0,0.5723273158073425
metric,count,1024,4,k=4,0.620416470460007,0.620416470460007,1,0.015,0.7971060276031494,0.02775857225060463,0.7890312671661377,2.1080856323242188,2.671739101409912,6.031445026397705,
topological,count,1024,4,k=4,,0.620416470460007,2,0.015,0.5369282960891724,0.19637463986873627,39.48851013183594,2.23195481300354,0.05652162432670593,4.0,0.5680763721466064
metric,count,1024,4,k=4,0.620416470460007,0.620416470460007,2,0.015,0.7891173958778381,0.02525899186730385,0.653329074382782,2.1097395420074463,3.2292141914367676,5.925585746765137,
topological,count,1024,4,k=4,,0.620416470460007,3,0.015,0.6376669406890869,0.09409408271312714,9.06618595123291,2.1927084922790527,0.2418556809425354,4.0,0.5594382882118225
metric,count,1024,4,k=4,0.620416470460007,0.620416470460007,3,0.015,0.7647228837013245,0.02488490752875805,0.6341208815574646,2.1085221767425537,3.325110673904419,6.218945026397705,
topological,count,1024,4,k=4,,0.620416470460007,4,0.015,0.564115047454834,0.0750804990530014,5.772371768951416,2.235452175140381,0.3872675597667694,4.0,0.5766446590423584
metric,count,1024,4,k=4,0.620416470460007,0.620416470460007,4,0.015,0.7696465849876404,0.019427834078669548,0.3864993453025818,2.1085164546966553,5.45542049407959,5.412421703338623,
