N,rho,v0,k,noise,J_interp
2048,1.0,0.05,11,0.1,0.38643108010292054
2048,1.0,0.05,11,0.11170082013459218,0.7184578960296029
2048,1.0,0.05,11,0.1148153621496883,0.8068372964859009
2048,1.0,0.05,11,0.1318256738556407,2.286539649963379
2048,1.0,0.05,11,0.15,3.5411472797393797
2048,1.0,0.05,11,0.15135612484362082,3.6364885807037353
2048,1.0,0.05,12,0.00330346724003798,813126438409.0369
2048,1.0,0.05,12,0.0037928878751459175,813126438409.0369
2048,1.0,0.05,12,0.004354817949780402,813126438409.0369
2048,1.0,0.05,12,0.005,813126438409.0369
2048,1.0,0.05,12,0.005740768107484414,772970562884.5505
2048,1.0,0.05,12,0.006591283692782036,726865448976.7335
2048,1.0,0.05,12,0.006597539553864474,726526328574.0234
2048,1.0,0.05,12,0.0075678062421810416,673929695473.947
2048,1.0,0.05,12,0.00870550563296124,612256798572.9222
2048,1.0,0.05,12,0.011486983549970353,461477249776.1679
2048,1.0,0.05,12,0.01321386896015192,367865504243.83
2048,1.0,0.05,12,0.015157165665103984,262522442356.08325
2048,1.0,0.05,12,0.015171551500583674,261742608811.68323
2048,1.0,0.05,12,0.017419271799121613,139897222097.5288
2048,1.0,0.05,12,0.02,78.9843017578125
2048,1.0,0.05,12,0.02296307242993765,67.88163102229932
2048,1.0,0.05,12,0.023124270680265863,67.2776190925023
2048,1.0,0.05,12,0.02636513477112814,55.13405940903236
2048,1.0,0.05,12,0.026550215126021435,54.44056092440861
2048,1.0,0.05,12,0.030271224968724166,40.49788889596904
2048,1.0,0.05,12,0.03048372564846282,39.701646099345716
2048,1.0,0.05,12,0.0330346724003798,30.143215612056878
2048,1.0,0.05,12,0.035,22.779107666015626
2048,1.0,0.05,12,0.03792887875145919,20.373821501503706
2048,1.0,0.05,12,0.0401853767523909,18.52071528494018
2048,1.0,0.05,12,0.04354817949780404,15.75907726441947
2048,1.0,0.05,12,0.04613898584947424,13.631426650853685
2048,1.0,0.05,12,0.04875917646296059,11.479644769182123
2048,1.0,0.05,12,0.05,10.460641956329345
2048,1.0,0.05,12,0.05297464369526729,9.554891333041056
2048,1.0,0.05,12,0.055983025037153765,8.638867918257695
2048,1.0,0.05,12,0.05740768107484413,8.205073747828981
2048,1.0,0.05,12,0.06427711293875876,6.113397288468012
2048,1.0,0.05,12,0.06591283692782035,5.615334940706051
2048,1.0,0.05,12,0.0660693448007596,5.567679786682129
2048,1.0,0.05,12,0.0738,3.9062484741210937
2048,1.0,0.05,12,0.07567806242181041,3.2819632126870006
2048,1.0,0.05,12,0.07585775750291839,3.222230911254883
2048,1.0,0.05,12,0.08473373726646993,2.305632478271654
2048,1.0,0.05,12,0.08709635899560805,2.0616509199142454
2048,1.0,0.05,12,0.09728734730546285,0.9007151232552892
2048,1.0,0.05,12,0.1,0.5916954755783081
2048,1.0,0.05,12,0.11170082013459218,0.6491585908096552
2048,1.0,0.05,12,0.1148153621496883,0.664454209804535
2048,1.0,0.05,12,0.1318256738556407,2.0468868732452394
2048,1.0,0.05,12,0.15,3.4176751613616942
2048,1.0,0.05,12,0.15135612484362082,3.5842769145965576
2048,1.0,0.05,13,0.00330346724003798,812974997641.4017
2048,1.0,0.05,13,0.0037928878751459175,812974997641.4017
2048,1.0,0.05,13,0.004354817949780402,812974997641.4017
2048,1.0,0.05,13,0.005,812974997641.4017
2048,1.0,0.05,13,0.005740768107484414,772826600951.0754
2048,1.0,0.05,13,0.006591283692782036,726730073893.7838
2048,1.0,0.05,13,0.006597539553864474,726391016650.5796
2048,1.0,0.05,13,0.0075678062421810416,673804179414.5254
2048,1.0,0.05,13,0.00870550563296124,612142768786.9802
2048,1.0,0.05,13,0.011486983549970353,461391301939.0179
2048,1.0,0.05,13,0.01321386896015192,367796991133.50696
2048,1.0,0.05,13,0.015157165665103984,262473548872.51416
2048,1.0,0.05,13,0.015171551500583674,261693860568.27332
2048,1.0,0.05,13,0.017419271799121613,139871166957.64343
2048,1.0,0.05,13,0.02,108.09380798339843
2048,1.0,0.05,13,0.02296307242993765,95.1337340864874
2048,1.0,0.05,13,0.023124270680265863,94.4286749677164
2048,1.0,0.05,13,0.02636513477112814,80.2535783068817
2048,1.0,0.05,13,0.026550215126021435,79.44406212629542
2048,1.0,0.05,13,0.030271224968724166,63.168873560089665
2048,1.0,0.05,13,0.03048372564846282,62.23942462568925
2048,1.0,0.05,13,0.0330346724003798,51.08193212638341
2048,1.0,0.05,13,0.035,42.485857772827146
2048,1.0,0.05,13,0.03792887875145919,37.525504604791294
2048,1.0,0.05,13,0.0401853767523909,33.70389642042664
2048,1.0,0.05,13,0.04354817949780404,28.00864896664273
2048,1.0,0.05,13,0.04613898584947424,23.620855689822353
2048,1.0,0.05,13,0.04875917646296059,19.183297185910384
2048,1.0,0.05,13,0.05,17.081836700439453
2048,1.0,0.05,13,0.05297464369526729,15.224498773804775
2048,1.0,0.05,13,0.055983025037153765,13.346095396299155
2048,1.0,0.05,13,0.05740768107484413,12.456554341206962
2048,1.0,0.05,13,0.06427711293875876,8.16734943388278
2048,1.0,0.05,13,0.06591283692782035,7.146019650008526
2048,1.0,0.05,13,0.0660693448007596,7.048297691345215
2048,1.0,0.05,13,0.0738,5.195931911468506
2048,1.0,0.05,13,0.07567806242181041,5.456378009550761
2048,1.0,0.05,13,0.07585775750291839,5.481297779083252
2048,1.0,0.05,13,0.08473373726646993,3.3498543483146914
2048,1.0,0.05,13,0.08709635899560805,2.7825035095214843
2048,1.0,0.05,13,0.09728734730546285,1.3869629384017543
2048,1.0,0.05,13,0.1,1.0154958367347717
2048,1.0,0.05,13,0.11170082013459218,0.6265340371779053
2048,1.0,0.05,13,0.1148153621496883,0.5229995965957641
2048,1.0,0.05,13,0.1318256738556407,1.9165423393249512
2048,1.0,0.05,13,0.15,3.394553804397583
2048,1.0,0.05,13,0.15135612484362082,3.3806461334228515
2048,1.0,0.05,14,0.00330346724003798,1219316547800.4077
2048,1.0,0.05,14,0.0037928878751459175,1219316547800.4077
2048,1.0,0.05,14,0.004354817949780402,1219316547800.4077
2048,1.0,0.05,14,0.005,1219316547800.4077
2048,1.0,0.05,14,0.005740768107484414,1159101160372.5984
2048,1.0,0.05,14,0.006591283692782036,1089964645227.521
2048,1.0,0.05,14,0.006597539553864474,1089456120231.6855
2048,1.0,0.05,14,0.0075678062421810416,1010585304986.0265
2048,1.0,0.05,14,0.00870550563296124,918104258758.4069
2048,1.0,0.05,14,0.011486983549970353,692004122018.7537
2048,1.0,0.05,14,0.01321386896015192,551629458251.6549
2048,1.0,0.05,14,0.015157165665103984,393663202963.9485
2048,1.0,0.05,14,0.015171551500583674,392493810480.4845
2048,1.0,0.05,14,0.017419271799121613,209781640182.76245
2048,1.0,0.05,14,0.02,163.8779724121094
2048,1.0,0.05,14,0.02296307242993765,142.52672065407273
2048,1.0,0.05,14,0.023124270680265863,141.3651613243249
2048,1.0,0.05,14,0.02636513477112814,118.0122036245912
2048,1.0,0.05,14,0.026550215126021435,116.67855507355775
2048,1.0,0.05,14,0.030271224968724166,89.86577211794496
2048,1.0,0.05,14,0.03048372564846282,88.3345387042719
2048,1.0,0.05,14,0.0330346724003798,69.95297442956013
2048,1.0,0.05,14,0.035,55.791253662109376
2048,1.0,0.05,14,0.03792887875145919,49.548226328406706
2048,1.0,0.05,14,0.0401853767523909,44.738406635036455
2048,1.0,0.05,14,0.04354817949780404,37.5704521927417
2048,1.0,0.05,14,0.04613898584947424,32.048040293051656
2048,1.0,0.05,14,0.04875917646296059,26.462994612564952
2048,1.0,0.05,14,0.05,23.81812744140625
2048,1.0,0.05,14,0.05297464369526729,21.448823576154986
2048,1.0,0.05,14,0.055983025037153765,19.052647673534505
2048,1.0,0.05,14,0.05740768107484413,17.917909061940875
2048,1.0,0.05,14,0.06427711293875876,12.446406208288796
2048,1.0,0.05,14,0.06591283692782035,11.143551961935232
2048,1.0,0.05,14,0.0660693448007596,11.018893432617187
2048,1.0,0.05,14,0.0738,7.858766078948975
2048,1.0,0.05,14,0.07567806242181041,7.2701062202472695
2048,1.0,0.05,14,0.07585775750291839,7.213782596588135
2048,1.0,0.05,14,0.08473373726646993,4.891686138616871
2048,1.0,0.05,14,0.08709635899560805,4.273586988449097
2048,1.0,0.05,14,0.09728734730546285,2.173909747773812
2048,1.0,0.05,14,0.1,1.6150144815444947
2048,1.0,0.05,14,0.11170082013459218,0.6823130599103843
2048,1.0,0.05,14,0.1148153621496883,0.43404518365859984
2048,1.0,0.05,14,0.1318256738556407,1.7700384140014649
2048,1.0,0.05,14,0.15,3.1775744438171385
2048,1.0,0.05,14,0.15135612484362082,3.3221145153045653
