N,k,noise,n_seeds,phi_mean,phi_se,chi_mean,chi_se,work_mean,work_se,sdot_proxy_mean,sdot_proxy_se,align_cost_mean,turn_cost_mean,J_mean,J_se,mean_nn_distance
1024,5,0.02,5,0.6207077622413635,0.017842984183433858,11.434014892578125,1.901572441063922,2.2463936805725098,0.005116907443829344,2.2463936805725098,0.005116907443829344,0.06240482032299042,0.10464784204959869,0.22406280636787415,0.041734720043062924,0.3463378012180328
1024,5,0.023124270680265863,5,0.6217021465301513,0.004368707451644058,8.1353759765625,0.7579174779536595,2.2754151821136475,0.0016557591443966293,2.2754151821136475,0.0016557591443966293,0.07343294024467469,0.12255984097719193,0.29074848294258115,0.03004231239344634,0.35649113059043885
1024,5,0.026550215126021435,5,0.5607454895973205,0.018926579660044303,13.18505859375,2.0093126624144686,2.328749179840088,0.005853375541704272,2.328749179840088,0.005853375541704272,0.08685547411441803,0.14390768408775328,0.19482512176036834,0.030653655235104844,0.3618523716926575
1024,5,0.03048372564846282,5,0.5243697702884674,0.0073195803266654135,13.270391845703125,2.1669475818236084,2.3789401054382324,0.0014405531562449506,2.3789401054382324,0.0014405531562449506,0.10263187140226364,0.16880650520324708,0.20177279114723207,0.03615837070889101,0.3693724930286407
1024,5,0.035,5,0.46964680552482607,0.020335802884439747,14.266790771484375,1.9649231642765057,2.4464023113250732,0.004579840735486508,2.4464023113250732,0.004579840735486508,0.12238758504390716,0.1992945671081543,0.18348074406385423,0.02265435891815731,0.37742710709571836
1024,5,0.0401853767523909,5,0.4185528814792633,0.014991581863519609,12.730206298828126,0.8802657029044024,2.5338706016540526,0.004316999262347536,2.5338706016540526,0.004316999262347536,0.14735724329948424,0.23692790567874908,0.20278042256832124,0.01369911126864493,0.3860063195228577
1024,5,0.04613898584947424,5,0.38221209645271303,0.00632008127808773,12.935592651367188,1.09745299099781,2.6296350002288817,0.0017428229650134465,2.6296350002288817,0.0017428229650134465,0.17837306261062622,0.28236507177352904,0.20908119082450866,0.017282898143287366,0.39895119071006774
1024,5,0.05,5,0.3316309988498688,0.007237072556503536,11.51273193359375,0.8083502563287042,2.7014642715454102,0.001460821185423687,2.7014642715454102,0.001460821185423687,0.20108429789543153,0.3144612371921539,0.23893579244613647,0.015345858200534482,0.4030311942100525
1024,5,0.05297464369526729,5,0.31157830357551575,0.009077887846529487,12.06019287109375,0.9436373374751328,2.7553667068481444,0.0016143848196948638,2.7553667068481444,0.0016143848196948638,0.2195317417383194,0.33997225761413574,0.23438336551189423,0.01899145168323231,0.4087737500667572
1024,5,0.0738,5,0.17896152138710023,0.0016259850653523652,5.189728546142578,0.13557080007516997,3.1139126777648927,0.0011226795220475863,3.1139126777648927,0.0011226795220475863,0.38168165683746336,0.5387044548988342,0.6017136693000793,0.01627812197974466,0.4527510404586792
1024,5,0.1,5,0.09618701040744781,0.00104748030693272,1.6561391830444336,0.04108578454023172,3.2001914501190187,0.0009999181221041385,3.2001914501190187,0.0009999181221041385,0.5977654099464417,0.7488497018814086,1.9370080709457398,0.04728439301126943,0.49965506196022036
