N,rho,v0,k,noise,J_interp
1024,1.0,0.05,10,0.1148153621496883,1.1013473749160767
1024,1.0,0.05,10,0.1318256738556407,2.4209906578063967
1024,1.0,0.05,10,0.15,3.702326250076294
1024,1.0,0.05,10,0.15135612484362082,3.820271396636963
1024,1.0,0.05,11,0.00330346724003798,2032533110784.0
1024,1.0,0.05,11,0.0037928878751459175,2032533110784.0
1024,1.0,0.05,11,0.004354817949780402,2032533110784.0
1024,1.0,0.05,11,0.005,2032533110784.0
1024,1.0,0.05,11,0.005740768107484414,1932157397063.5234
1024,1.0,0.05,11,0.006591283692782036,1816910657845.0237
1024,1.0,0.05,11,0.006597539553864474,1816062974859.294
1024,1.0,0.05,11,0.0075678062421810416,1684589696845.5964
1024,1.0,0.05,11,0.00870550563296124,1530428918060.5615
1024,1.0,0.05,11,0.011486983549970353,1153532520528.4783
1024,1.0,0.05,11,0.01321386896015192,919535735557.4138
1024,1.0,0.05,11,0.015157165665103984,656214742443.0898
1024,1.0,0.05,11,0.015171551500583674,654265429980.5938
1024,1.0,0.05,11,0.017419271799121613,349694367956.9824
1024,1.0,0.05,11,0.02,91.4219581604004
1024,1.0,0.05,11,0.02296307242993765,78.29793890732806
1024,1.0,0.05,11,0.023124270680265863,77.58396076778135
1024,1.0,0.05,11,0.02636513477112814,63.229548673318206
1024,1.0,0.05,11,0.026550215126021435,62.40979208672805
1024,1.0,0.05,11,0.030271224968724166,45.92872185601151
1024,1.0,0.05,11,0.03048372564846282,44.98751536237215
1024,1.0,0.05,11,0.0330346724003798,33.68888022019129
1024,1.0,0.05,11,0.035,24.98406524658203
1024,1.0,0.05,11,0.03792887875145919,22.59228159850096
1024,1.0,0.05,11,0.0401853767523909,20.749578134635403
1024,1.0,0.05,11,0.04354817949780404,18.003443077254097
1024,1.0,0.05,11,0.04608007561597647,15.935843750696886
1024,1.0,0.05,11,0.04613898584947424,15.88773642187202
1024,1.0,0.05,11,0.04875917646296059,13.748033963697567
1024,1.0,0.05,11,0.05,12.734751510620118
1024,1.0,0.05,11,0.052907005697333594,11.617006321365794
1024,1.0,0.05,11,0.05297464369526729,11.590999476291316
1024,1.0,0.05,11,0.055983025037153765,10.434275299444886
1024,1.0,0.05,11,0.05740768107484413,9.886494318509367
1024,1.0,0.05,11,0.06074537019394978,8.603151131556292
1024,1.0,0.05,11,0.06427711293875876,7.245194225481092
1024,1.0,0.05,11,0.06591283692782036,6.616257508432859
1024,1.0,0.05,11,0.0660693448007596,6.556080150604248
1024,1.0,0.05,11,0.06974501677735222,5.677650458339472
1024,1.0,0.05,11,0.0738,4.708571147918701
1024,1.0,0.05,11,0.07567806242181041,3.9780652155696457
1024,1.0,0.05,11,0.07585775750291839,3.9081696033477784
1024,1.0,0.05,11,0.0800779935942778,3.1759774329867936
1024,1.0,0.05,11,0.08473373726646993,2.368226636540541
1024,1.0,0.05,11,0.08709635899560805,1.958322286605835
1024,1.0,0.05,11,0.09728734730546285,0.9759189413881333
1024,1.0,0.05,11,0.1,0.7144213318824768
1024,1.0,0.05,11,0.11170082013459218,0.8591588120565663
1024,1.0,0.05,11,0.1148153621496883,0.8976852536201477
1024,1.0,0.05,11,0.1318256738556407,2.256851577758789
1024,1.0,0.05,11,0.15,3.552016592025757
1024,1.0,0.05,11,0.15135612484362082,3.7176916122436525
1024,1.0,0.05,12,0.00330346724003798,1219510508421.9272
1024,1.0,0.05,12,0.0037928878751459175,1219510508421.9272
1024,1.0,0.05,12,0.004354817949780402,1219510508421.9272
1024,1.0,0.05,12,0.005,1219510508421.9272
1024,1.0,0.05,12,0.005740768107484414,1159285542339.0815
1024,1.0,0.05,12,0.006591283692782036,1090138029426.5353
1024,1.0,0.05,12,0.006597539553864474,1089629423537.9958
1024,1.0,0.05,12,0.0075678062421810416,1010746062058.4928
1024,1.0,0.05,12,0.00870550563296124,918250304573.883
1024,1.0,0.05,12,0.011486983549970353,692114201359.4465
1024,1.0,0.05,12,0.01321386896015192,551717207743.8241
1024,1.0,0.05,12,0.015157165665103984,393725824256.6422
1024,1.0,0.05,12,0.015171551500583674,392556245754.16077
1024,1.0,0.05,12,0.017419271799121613,209815010844.8009
1024,1.0,0.05,12,0.02,186.80676879882813
1024,1.0,0.05,12,0.02296307242993765,157.53146376241898
1024,1.0,0.05,12,0.023124270680265863,155.93881691990043
1024,1.0,0.05,12,0.02636513477112814,123.91891626443976
1024,1.0,0.05,12,0.026550215126021435,122.09031302443657
1024,1.0,0.05,12,0.030271224968724166,85.32654812689891
1024,1.0,0.05,12,0.03048372564846282,83.22703069460843
1024,1.0,0.05,12,0.0330346724003798,58.02354814066419
1024,1.0,0.05,12,0.035,38.60601234436035
1024,1.0,0.05,12,0.03792887875145919,34.776844370248995
1024,1.0,0.05,12,0.0401853767523909,31.826735945818918
1024,1.0,0.05,12,0.04354817949780404,27.43026286902308
1024,1.0,0.05,12,0.04608007561597647,24.120103469405535
1024,1.0,0.05,12,0.04613898584947424,24.043085197705246
1024,1.0,0.05,12,0.04875917646296059,20.61749102511257
1024,1.0,0.05,12,0.05,18.995258712768553
1024,1.0,0.05,12,0.052907005697333594,17.236285500076473
1024,1.0,0.05,12,0.05297464369526729,17.19535904897436
1024,1.0,0.05,12,0.055983025037153765,15.375045384369345
1024,1.0,0.05,12,0.05740768107484413,14.513013428293057
1024,1.0,0.05,12,0.06074537019394978,12.49344196402463
1024,1.0,0.05,12,0.06427711293875876,10.356452384700212
1024,1.0,0.05,12,0.06591283692782036,9.366707272485174
1024,1.0,0.05,12,0.0660693448007596,9.272007369995118
1024,1.0,0.05,12,0.06974501677735222,8.117103662873829
1024,1.0,0.05,12,0.0738,6.843019580841064
1024,1.0,0.05,12,0.07567806242181041,5.956329225426094
1024,1.0,0.05,12,0.07585775750291839,5.871489715576172
1024,1.0,0.05,12,0.0800779935942778,4.9596392651093355
1024,1.0,0.05,12,0.08473373726646993,3.9536903388304188
1024,1.0,0.05,12,0.08709635899560805,3.443207597732544
1024,1.0,0.05,12,0.09728734730546285,1.6723655005457814
1024,1.0,0.05,12,0.1,1.2010000705718995
1024,1.0,0.05,12,0.11170082013459218,0.8804078679962246
1024,1.0,0.05,12,0.1148153621496883,0.7950721502304077
1024,1.0,0.05,12,0.1318256738556407,2.0831634044647216
1024,1.0,0.05,12,0.15,3.443384075164795
1024,1.0,0.05,12,0.15135612484362082,3.5689762592315675
1024,1.0,0.05,13,0.00330346724003798,812799413665.1975
1024,1.0,0.05,13,0.0037928878751459175,812799413665.1975
1024,1.0,0.05,13,0.004354817949780402,812799413665.1975
1024,1.0,0.05,13,0.005,812799413665.1975
1024,1.0,0.05,13,0.005740768107484414,772659688118.386
1024,1.0,0.05,13,0.006591283692782036,726573116865.9233
1024,1.0,0.05,13,0.006597539553864474,726234132851.3972
1024,1.0,0.05,13,0.0075678062421810416,673658653180.0343
1024,1.0,0.05,13,0.00870550563296124,612010560019.311
1024,1.0,0.05,13,0.011486983549970353,461291652070.6288
1024,1.0,0.05,13,0.01321386896015192,367717555514.4544
1024,1.0,0.05,13,0.015157165665103984,262416860729.29138
1024,1.0,0.05,13,0.015171551500583674,261637340820.04846
1024,1.0,0.05,13,0.017419271799121613,139840958149.49927
1024,1.0,0.05,13,0.02,301.0882232666016
1024,1.0,0.05,13,0.02296307242993765,253.53997293779483
1024,1.0,0.05,13,0.023124270680265863,250.9532340239125
1024,1.0,0.05,13,0.02636513477112814,198.94727712693486
1024,1.0,0.05,13,0.026550215126021435,195.977303475094
1024,1.0,0.05,13,0.030271224968724166,136.26647572441826
1024,1.0,0.05,13,0.03048372564846282,132.85648972030702
1024,1.0,0.05,13,0.0330346724003798,91.92159609094094
1024,1.0,0.05,13,0.035,60.384098815917966
1024,1.0,0.05,13,0.03792887875145919,53.95535199981473
1024,1.0,0.05,13,0.0401853767523909,49.002448322321825
1024,1.0,0.05,13,0.04354817949780404,41.62125938372634
1024,1.0,0.05,13,0.04608007561597647,36.063870195015184
1024,1.0,0.05,13,0.04613898584947424,35.93456508948768
1024,1.0,0.05,13,0.04875917646296059,30.18337376562633
1024,1.0,0.05,13,0.05,27.459826278686524
1024,1.0,0.05,13,0.052907005697333594,24.951683741581924
1024,1.0,0.05,13,0.05297464369526729,24.893326188345032
1024,1.0,0.05,13,0.055983025037153765,22.297717511575584
1024,1.0,0.05,13,0.05740768107484413,21.06853505343606
1024,1.0,0.05,13,0.06074537019394978,18.188802116229024
1024,1.0,0.05,13,0.06427711293875876,15.141641177916815
1024,1.0,0.05,13,0.06591283692782036,13.730350887123475
1024,1.0,0.05,13,0.0660693448007596,13.595317077636718
1024,1.0,0.05,13,0.06974501677735222,11.420476750992947
1024,1.0,0.05,13,0.0738,9.02120361328125
1024,1.0,0.05,13,0.07567806242181041,8.156651121368446
1024,1.0,0.05,13,0.07585775750291839,8.073929786682129
1024,1.0,0.05,13,0.0800779935942778,6.631175121064015
1024,1.0,0.05,13,0.08473373726646993,5.039535279224377
1024,1.0,0.05,13,0.08709635899560805,4.231835556030274
1024,1.0,0.05,13,0.09728734730546285,2.2195132244741442
1024,1.0,0.05,13,0.1,1.683870220184326
1024,1.0,0.05,13,0.11170082013459218,0.913214087744036
1024,1.0,0.05,13,0.1148153621496883,0.7080796718597412
1024,1.0,0.05,13,0.1318256738556407,1.9358947277069092
1024,1.0,0.05,13,0.15,3.340652322769165
1024,1.0,0.05,13,0.15135612484362082,3.41481614112854
1024,1.0,0.05,14,0.00330346724003798,812767484968.726
1024,1.0,0.05,14,0.0037928878751459175,812767484968.726
1024,1.0,0.05,14,0.004354817949780402,812767484968.726
1024,1.0,0.05,14,0.005,812767484968.726
1024,1.0,0.05,14,0.005740768107484414,772629336203.1973
1024,1.0,0.05,14,0.006591283692782036,726544575337.8748
1024,1.0,0.05,14,0.006597539553864474,726205604639.4249
1024,1.0,0.05,14,0.0075678062421810416,673632190254.537
1024,1.0,0.05,14,0.00870550563296124,611986518773.5361
1024,1.0,0.05,14,0.011486983549970353,461273531412.24664
1024,1.0,0.05,14,0.01321386896015192,367703110663.06885
1024,1.0,0.05,14,0.015157165665103984,262406552332.8103
1024,1.0,0.05,14,0.015171551500583674,261627063044.91296
1024,1.0,0.05,14,0.017419271799121613,139835464818.05127
1024,1.0,0.05,14,0.02,245.9868621826172
1024,1.0,0.05,14,0.02296307242993765,215.51853836882208
1024,1.0,0.05,14,0.023124270680265863,213.8609884420656
1024,1.0,0.05,14,0.02636513477112814,180.53622204107342
1024,1.0,0.05,14,0.026550215126021435,178.63310008985613
1024,1.0,0.05,14,0.030271224968724166,140.3711488610192
1024,1.0,0.05,14,0.03048372564846282,138.18607250057897
1024,1.0,0.05,14,0.0330346724003798,111.95550490328577
1024,1.0,0.05,14,0.035,91.74667129516601
1024,1.0,0.05,14,0.03792887875145919,80.9285079631482
1024,1.0,0.05,14,0.0401853767523909,72.59386320522196
1024,1.0,0.05,14,0.04354817949780404,60.17294979762094
1024,1.0,0.05,14,0.04608007561597647,50.82108921532642
1024,1.0,0.05,14,0.04613898584947424,50.603497234917974
1024,1.0,0.05,14,0.04875917646296059,40.925510393163876
1024,1.0,0.05,14,0.05,36.34238052368164
1024,1.0,0.05,14,0.052907005697333594,32.66129894788981
1024,1.0,0.05,14,0.05297464369526729,32.57565034106198
1024,1.0,0.05,14,0.055983025037153765,28.76619886983447
1024,1.0,0.05,14,0.05740768107484413,26.962186205878275
1024,1.0,0.05,14,0.06074537019394978,22.735739063607415
1024,1.0,0.05,14,0.06427711293875876,18.263565802895382
1024,1.0,0.05,14,0.06591283692782036,16.19228212954783
1024,1.0,0.05,14,0.0660693448007596,15.994099426269532
1024,1.0,0.05,14,0.06974501677735222,13.782614740234358
1024,1.0,0.05,14,0.0738,11.342915725708007
1024,1.0,0.05,14,0.07567806242181041,10.610353095727705
1024,1.0,0.05,14,0.07585775750291839,10.540260696411133
1024,1.0,0.05,14,0.0800779935942778,8.699895444095466
1024,1.0,0.05,14,0.08473373726646993,6.6696135611615235
1024,1.0,0.05,14,0.08709635899560805,5.63931884765625
1024,1.0,0.05,14,0.09728734730546285,2.9422077063324763
1024,1.0,0.05,14,0.1,2.2242865800857543
1024,1.0,0.05,14,0.11170082013459218,1.0018012022098521
1024,1.0,0.05,14,0.1148153621496883,0.6763981938362121
1024,1.0,0.05,14,0.1318256738556407,1.7678348302841187
1024,1.0,0.05,14,0.15,3.3195690631866457
1024,1.0,0.05,14,0.15135612484362082,3.377648115158081
